,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
1815,893010659abffff,89301159223ffff,3,26.984701918636276,2708,3,7.903965634032166,1.0986122886681098,10.20306244615178,1.0986122886681098
1816,893010659abffff,893011592c7ffff,3,26.11367030824507,2708,3,7.903965634032166,1.0986122886681098,10.170252516178227,1.0986122886681098
1817,893010659abffff,89301159317ffff,4,28.365901612006414,2708,4,7.903965634032166,1.3862943611198906,10.252978308303467,1.3862943611198906
1818,893010659abffff,8930115931bffff,2,27.92797762823934,2708,2,7.903965634032166,0.6931471805599453,10.237420053480111,0.6931471805599453
1819,893010659abffff,89301159393ffff,3,28.178718832830935,2708,3,7.903965634032166,1.0986122886681098,10.246357807859635,1.0986122886681098
1820,893010659abffff,8930115942bffff,1,27.825969998225425,2708,1,7.903965634032166,0.0,10.233760973214409,0.0
1821,893010659abffff,8930115957bffff,5,28.81691253001084,2708,5,7.903965634032166,1.6094379124341003,10.268752435632907,1.6094379124341003
1822,893010659abffff,8930115b00bffff,5,28.814303602183188,2708,5,7.903965634032166,1.6094379124341003,10.2686619000701,1.6094379124341003
1823,893010659abffff,8930115b08bffff,1,29.072523639678394,2708,1,7.903965634032166,0.0,10.277583198442551,0.0
1824,893010659abffff,8930115b49bffff,1,29.33226297199052,2708,1,7.903965634032166,0.0,10.286477406107215,0.0
1825,893010659abffff,8930115b683ffff,1,27.869701758071464,2708,1,7.903965634032166,0.0,10.23533129985298,0.0
1826,893010659abffff,893012a6d27ffff,1,26.383807148209346,2708,1,7.903965634032166,0.0,10.180543636668062,0.0
1827,893010659abffff,8930138020fffff,1,20.383729581918956,2708,1,7.903965634032166,0.0,9.922541349623003,0.0
1828,893010659abffff,89301380653ffff,1,17.682515836067488,2708,1,7.903965634032166,0.0,9.780388175927783,0.0
1829,893010659abffff,893013806d3ffff,5,17.11953725549633,2708,5,7.903965634032166,1.6094379124341003,9.748034030949617,1.6094379124341003
1830,893010659abffff,89301380a03ffff,7,25.5835414806986,2708,7,7.903965634032166,1.9459101490553132,10.149743599667564,1.9459101490553132
1831,893010659abffff,89301380b43ffff,2,27.15164431514552,2708,2,7.903965634032166,0.6931471805599453,10.20922971712563,0.6931471805599453
1832,893010659abffff,8930138100bffff,2,18.801859913695825,2708,2,7.903965634032166,0.6931471805599453,9.841764260317428,0.6931471805599453
1833,893010659abffff,89301381293ffff,3,18.279562894184053,2708,3,7.903965634032166,1.0986122886681098,9.81359363743252,1.0986122886681098
1834,893010659abffff,89301381297ffff,2,18.50002287389832,2708,2,7.903965634032166,0.6931471805599453,9.825581300018944,0.6931471805599453
1835,893010659abffff,8930138145bffff,1,16.332427139811404,2708,1,7.903965634032166,0.0,9.700969031661922,0.0
1836,893010659abffff,893013815dbffff,6,17.347944539922526,2708,6,7.903965634032166,1.791759469228055,9.761286950090717,1.791759469228055
1837,893010659abffff,893013816a7ffff,1,17.452786183774172,2708,1,7.903965634032166,0.0,9.767311877377463,0.0
1838,893010659abffff,893013816b7ffff,1,17.15555871502423,2708,1,7.903965634032166,0.0,9.750135811848399,0.0
1839,893010659abffff,89301381837ffff,1,24.81233465333528,2708,1,7.903965634032166,0.0,10.11913647528536,0.0
1840,893010659abffff,89301381c5bffff,3,21.680032417196173,2708,3,7.903965634032166,1.0986122886681098,9.984193075139133,1.0986122886681098
1841,893010659abffff,89301381cb7ffff,1,22.22481867992987,2708,1,7.903965634032166,0.0,10.009009895696021,0.0
1842,893010659abffff,89301381d17ffff,1,23.787559038159035,2708,1,7.903965634032166,0.0,10.076960031397789,0.0
1843,893010659abffff,89301381dcfffff,1,23.315338615687455,2708,1,7.903965634032166,0.0,10.056909621949307,0.0
1844,893010659abffff,89301381e4fffff,1,22.62019356953032,2708,1,7.903965634032166,0.0,10.026642514393428,0.0
1845,893010659abffff,89301381e5bffff,1,22.094511634471072,2708,1,7.903965634032166,0.0,10.003129773416727,0.0
1846,893010659abffff,89301381e9bffff,2,21.546904494356276,2708,2,7.903965634032166,0.6931471805599453,9.978033851562845,0.6931471805599453
1847,893010659abffff,89301381eb3ffff,2,22.25945977294803,2708,2,7.903965634032166,0.6931471805599453,10.010567279285954,0.6931471805599453
1848,893010659abffff,89301382247ffff,1,16.380877570123655,2708,1,7.903965634032166,0.0,9.703930976608703,0.0
1849,893010659abffff,89301382273ffff,1,16.651631444220385,2708,1,7.903965634032166,0.0,9.720323527618763,0.0
1850,893010659abffff,8930138227bffff,1,16.62836827213213,2708,1,7.903965634032166,0.0,9.71892558422143,0.0
1851,893010659abffff,893013822d3ffff,2,15.413921773454023,2708,2,7.903965634032166,0.6931471805599453,9.643091265604424,0.6931471805599453
1852,893010659abffff,893013823cfffff,2,17.803847770691906,2708,2,7.903965634032166,0.6931471805599453,9.787226045868639,0.6931471805599453
1853,893010659abffff,89301382437ffff,1,16.16124314879966,2708,1,7.903965634032166,0.0,9.690433131154899,0.0
1854,893010659abffff,89301382503ffff,1,17.280300841916333,2708,1,7.903965634032166,0.0,9.757380319728126,0.0
1855,893010659abffff,8930138264fffff,1,14.670593763666156,2708,1,7.903965634032166,0.0,9.593668506249392,0.0
1856,893010659abffff,89301382853ffff,1,21.605212654686323,2708,1,7.903965634032166,0.0,9.980736175218864,0.0
1857,893010659abffff,89301382963ffff,1,24.542355314917106,2708,1,7.903965634032166,0.0,10.108196437317657,0.0
1858,893010659abffff,89301382b2fffff,1,24.87086065846491,2708,1,7.903965634032166,0.0,10.121492349377485,0.0
1859,893010659abffff,89301382c5bffff,2,19.97743850208381,2708,2,7.903965634032166,0.6931471805599453,9.902408896099578,0.6931471805599453
1860,893010659abffff,89301382e1bffff,5,19.99878735452086,2708,5,7.903965634032166,1.6094379124341003,9.903476920205648,1.6094379124341003
1861,893010659abffff,89301382e2fffff,1,21.288901902189657,2708,1,7.903965634032166,0.0,9.965988150182671,0.0
1862,893010659abffff,8930138301bffff,2,14.219090382024618,2708,2,7.903965634032166,0.6931471805599453,9.562411059316261,0.6931471805599453
1863,893010659abffff,89301383087ffff,2,14.209426936871338,2708,2,7.903965634032166,0.6931471805599453,9.561731265458342,0.6931471805599453
1864,893010659abffff,893013832bbffff,3,14.58027029596929,2708,3,7.903965634032166,1.0986122886681098,9.587493127691227,1.0986122886681098
1865,893010659abffff,8930138330fffff,5,16.67179105394728,2708,5,7.903965634032166,1.6094379124341003,9.72153339148093,1.6094379124341003
1866,893010659abffff,89301383323ffff,14,17.175480552436046,2708,14,7.903965634032166,2.6390573296152584,9.751296317301613,2.6390573296152584
1867,893010659abffff,89301383327ffff,1,17.428598470591442,2708,1,7.903965634032166,0.0,9.76592510156435,0.0
1868,893010659abffff,89301383333ffff,7,16.898727391525817,2708,7,7.903965634032166,1.9459101490553132,9.735052770102119,1.9459101490553132
1869,893010659abffff,89301383337ffff,2,17.15283736774574,2708,2,7.903965634032166,0.6931471805599453,9.749977180786393,0.6931471805599453
1870,893010659abffff,8930138333bffff,32,16.92319855911731,2708,32,7.903965634032166,3.4657359027997265,9.736499744169935,3.4657359027997265
1871,893010659abffff,89301383377ffff,3,16.95169989157977,2708,3,7.903965634032166,1.0986122886681098,9.73818238576291,1.0986122886681098
1872,893010659abffff,893013833a7ffff,1,16.861940236514343,2708,1,7.903965634032166,0.0,9.732873607603793,0.0
1873,893010659abffff,893013833abffff,2,16.623187280620556,2708,2,7.903965634032166,0.6931471805599453,9.718613978952918,0.6931471805599453
1874,893010659abffff,893013833afffff,2,16.87830326621832,2708,2,7.903965634032166,0.6931471805599453,9.733843491600116,0.6931471805599453
1875,893010659abffff,893013833d3ffff,2,15.332619924780063,2708,2,7.903965634032166,0.6931471805599453,9.63780307737498,0.6931471805599453
1876,893010659abffff,893013834cbffff,1,11.847949027145049,2708,1,7.903965634032166,0.0,9.379994452937712,0.0
1877,893010659abffff,89301384073ffff,1,33.356384064824354,2708,1,7.903965634032166,0.0,10.41503443807503,0.0
1878,893010659abffff,893013840abffff,1,33.45833343973867,2708,1,7.903965634032166,0.0,10.418086053234756,0.0
1879,893010659abffff,8930138423bffff,2,33.4760093975737,2708,2,7.903965634032166,0.6931471805599453,10.418614195571092,0.6931471805599453
1880,893010659abffff,8930138429bffff,1,32.216314530676854,2708,1,7.903965634032166,0.0,10.380259305357797,0.0
1881,893010659abffff,893013842b7ffff,1,33.298541286975066,2708,1,7.903965634032166,0.0,10.413298900707742,0.0
1882,893010659abffff,893013843d3ffff,1,33.8135178055286,2708,1,7.903965634032166,0.0,10.428645510127051,0.0
1883,893010659abffff,8930138442fffff,1,32.5234375491377,2708,1,7.903965634032166,0.0,10.389747010353018,0.0
1884,893010659abffff,89301384573ffff,1,33.62233243806139,2708,1,7.903965634032166,0.0,10.422975522754264,0.0
1885,893010659abffff,89301384643ffff,1,30.91471271528585,2708,1,7.903965634032166,0.0,10.33901983575526,0.0
1886,893010659abffff,89301384667ffff,2,31.97130888585183,2708,2,7.903965634032166,0.6931471805599453,10.372625459835605,0.6931471805599453
1887,893010659abffff,89301385003ffff,5,31.02270992618108,2708,5,7.903965634032166,1.6094379124341003,10.34250702745745,1.6094379124341003
1888,893010659abffff,89301385007ffff,1,31.285493421903777,2708,1,7.903965634032166,0.0,10.350941763329695,0.0
1889,893010659abffff,8930138501bffff,2,30.7602092303202,2708,2,7.903965634032166,0.6931471805599453,10.334009734625832,0.6931471805599453
1890,893010659abffff,89301385023ffff,2,31.810305281711766,2708,4,7.903965634032166,1.3862943611198906,10.367577017592364,0.6931471805599453
1891,893010659abffff,8930138502fffff,3,32.072935863222,2708,3,7.903965634032166,1.0986122886681098,10.375799012416634,1.0986122886681098
1892,893010659abffff,89301385033ffff,26,31.548552325747558,2708,26,7.903965634032166,3.258096538021482,10.35931467851045,3.258096538021482
1893,893010659abffff,89301385037ffff,31,31.811879483192893,2708,31,7.903965634032166,3.4339872044851463,10.367626501966498,3.4339872044851463
1894,893010659abffff,8930138503bffff,1,31.547754380307563,2708,1,7.903965634032166,0.0,10.35928938637563,0.0
1895,893010659abffff,89301385043ffff,7,30.765667429226312,2708,7,7.903965634032166,1.9459101490553132,10.334187156608088,1.9459101490553132
1896,893010659abffff,89301385047ffff,1,31.026515284471543,2708,1,7.903965634032166,0.0,10.342629679614031,0.0
1897,893010659abffff,8930138504bffff,4,30.771748546296052,2708,4,7.903965634032166,1.3862943611198906,10.334384789848285,1.3862943611198906
1898,893010659abffff,8930138504fffff,4,31.031741804419028,2708,4,7.903965634032166,1.3862943611198906,10.34279811333329,1.3862943611198906
1899,893010659abffff,89301385053ffff,2,30.500441762665417,2708,2,7.903965634032166,0.6931471805599453,10.325529232385332,0.6931471805599453
1900,893010659abffff,89301385057ffff,2,30.761820830144366,2708,2,7.903965634032166,0.6931471805599453,10.334062123906019,0.6931471805599453
1901,893010659abffff,89301385063ffff,6,31.55269559643726,2708,6,7.903965634032166,1.791759469228055,10.35944599570353,1.791759469228055
1902,893010659abffff,89301385067ffff,4,31.813639646330483,2708,4,7.903965634032166,1.3862943611198906,10.367681829069051,1.3862943611198906
1903,893010659abffff,8930138506bffff,3,31.558434430331072,2708,3,7.903965634032166,1.0986122886681098,10.35962785434078,1.0986122886681098
1904,893010659abffff,8930138506fffff,12,31.818548223210662,2708,12,7.903965634032166,2.4849066497880004,10.367836103903201,2.4849066497880004
1905,893010659abffff,89301385073ffff,4,31.2876739727399,2708,5,7.903965634032166,1.6094379124341003,10.351011457137249,1.3862943611198906
1906,893010659abffff,89301385077ffff,1,31.54913544991991,2708,1,7.903965634032166,0.0,10.359333161143025,0.0
1907,893010659abffff,8930138507bffff,1,31.292060279267968,2708,1,7.903965634032166,0.0,10.35115163562823,0.0
1908,893010659abffff,8930138509bffff,1,30.239864140454465,2708,1,7.903965634032166,0.0,10.316949405958411,0.0
1909,893010659abffff,89301385107ffff,1,33.13230415521508,2708,1,7.903965634032166,0.0,10.408294223348857,0.0
1910,893010659abffff,8930138513bffff,2,33.39113273730076,2708,2,7.903965634032166,0.6931471805599453,10.416075604431887,0.6931471805599453
1911,893010659abffff,89301385153ffff,1,32.336222894902996,2708,1,7.903965634032166,0.0,10.38397425730111,0.0
1912,893010659abffff,89301385167ffff,1,33.64826249887052,2708,1,7.903965634032166,0.0,10.42374641800864,0.0
1913,893010659abffff,89301385227ffff,4,32.116760960231105,2708,4,7.903965634032166,1.3862943611198906,10.37716445704536,1.3862943611198906
1914,893010659abffff,89301385233ffff,2,31.588712404468968,2708,2,7.903965634032166,0.6931471805599453,10.360586789749275,0.6931471805599453
1915,893010659abffff,89301385283ffff,3,30.521291895797294,2708,3,7.903965634032166,1.0986122886681098,10.32621257746087,1.0986122886681098
1916,893010659abffff,89301385287ffff,4,30.780063213765033,2708,4,7.903965634032166,1.3862943611198906,10.334654949153835,1.3862943611198906
1917,893010659abffff,89301385293ffff,1,30.252772564791446,2708,1,7.903965634032166,0.0,10.31737616856865,0.0
1918,893010659abffff,8930138529bffff,2,30.26287868882417,2708,2,7.903965634032166,0.6931471805599453,10.317710157873169,0.6931471805599453
1919,893010659abffff,893013852b3ffff,1,31.039183355674233,2708,1,7.903965634032166,0.0,10.343037881356842,0.0
1920,893010659abffff,89301385303ffff,3,32.879782314296826,2708,3,7.903965634032166,1.0986122886681098,10.400643641900961,1.0986122886681098
1921,893010659abffff,8930138531bffff,1,32.620889462751215,2708,1,7.903965634032166,0.0,10.39273879794175,0.0
1922,893010659abffff,89301385457ffff,2,28.934718238337027,2708,2,7.903965634032166,0.6931471805599453,10.272832036175657,0.6931471805599453
1923,893010659abffff,8930138551bffff,1,30.81144625438008,2708,1,7.903965634032166,0.0,10.335673986503771,0.0
1924,893010659abffff,8930138554bffff,4,30.77610540629262,2708,4,7.903965634032166,1.3862943611198906,10.334526361589695,1.3862943611198906
1925,893010659abffff,8930138554fffff,2,31.041681475507026,2708,2,7.903965634032166,0.6931471805599453,10.3431183583078,0.6931471805599453
1926,893010659abffff,89301385553ffff,7,30.530654894844087,2708,7,7.903965634032166,1.9459101490553132,10.326519289790289,1.9459101490553132
1927,893010659abffff,8930138555bffff,1,30.519586359578014,2708,1,7.903965634032166,0.0,10.326156697519803,0.0
1928,893010659abffff,8930138567bffff,2,29.476973499097646,2708,2,7.903965634032166,0.6931471805599453,10.291398602390181,0.6931471805599453
1929,893010659abffff,8930138634bffff,2,31.43791362380496,2708,2,7.903965634032166,0.6931471805599453,10.355801691995918,0.6931471805599453
1930,893010659abffff,89301386dcbffff,1,35.424349690869185,2708,1,7.903965634032166,0.0,10.475182935812043,0.0
1931,893010659abffff,8930138738bffff,1,28.8577624441365,2708,1,7.903965634032166,0.0,10.27016895005488,0.0
1932,893010659abffff,8930138762bffff,2,26.503061875795805,2708,2,7.903965634032166,0.6931471805599453,10.185053278560307,0.6931471805599453
1933,893010659abffff,89301387653ffff,1,25.173354076104353,2708,1,7.903965634032166,0.0,10.133581059903262,0.0
1934,893010659abffff,893013894d3ffff,1,22.267067599952757,2708,1,7.903965634032166,0.0,10.01090898504303,0.0
1935,893010659abffff,8930138a0a3ffff,2,18.567477055575917,2708,2,7.903965634032166,0.6931471805599453,9.829220639975368,0.6931471805599453
1936,893010659abffff,8930138a1cbffff,1,19.37891849336947,2708,1,7.903965634032166,0.0,9.871992679727423,0.0
1937,893010659abffff,8930138a243ffff,4,19.716591059375382,2708,4,7.903965634032166,1.3862943611198906,9.889266463462338,1.3862943611198906
1938,893010659abffff,8930138a39bffff,5,19.868246075364464,2708,5,7.903965634032166,1.6094379124341003,9.896928391965645,1.6094379124341003
1939,893010659abffff,8930138a48bffff,1,15.830080231513733,2708,1,7.903965634032166,0.0,9.669730390061298,0.0
1940,893010659abffff,8930138a493ffff,2,15.39734303377559,2708,2,7.903965634032166,0.6931471805599453,9.642015187403564,0.6931471805599453
1941,893010659abffff,8930138a5c3ffff,2,17.101580982864657,2708,2,7.903965634032166,0.6931471805599453,9.746984665771707,0.6931471805599453
1942,893010659abffff,8930138a6afffff,1,17.598847197264135,2708,1,7.903965634032166,0.0,9.775645499014926,0.0
1943,893010659abffff,8930138a6dbffff,2,16.609280999043996,2708,2,7.903965634032166,0.6931471805599453,9.717777119926252,0.6931471805599453
1944,893010659abffff,8930138a8cfffff,1,23.13048578098711,2708,1,7.903965634032166,0.0,10.04894998926218,0.0
1945,893010659abffff,8930138ac5bffff,2,21.186350776421516,2708,2,7.903965634032166,0.6931471805599453,9.96115962109725,0.6931471805599453
1946,893010659abffff,8930138ac63ffff,4,22.110647384331994,2708,4,7.903965634032166,1.3862943611198906,10.00385977963905,1.3862943611198906
1947,893010659abffff,8930138ad13ffff,3,22.61690566249635,2708,3,7.903965634032166,1.0986122886681098,10.026497157518708,1.0986122886681098
1948,893010659abffff,8930138b093ffff,3,18.58929108757078,2708,3,7.903965634032166,1.0986122886681098,9.830394738880731,1.0986122886681098
1949,893010659abffff,8930138b0a3ffff,17,19.468032868308885,2708,17,7.903965634032166,2.833213344056216,9.876580424215653,2.833213344056216
1950,893010659abffff,8930138b0b3ffff,1,19.160149106496622,2708,1,7.903965634032166,0.0,9.860640023969507,0.0
1951,893010659abffff,8930138b1b3ffff,1,20.18118332231082,2708,1,7.903965634032166,0.0,9.91255548043931,0.0
1952,893010659abffff,8930138b1c3ffff,1,20.05511405177916,2708,1,7.903965634032166,0.0,9.906289326488253,0.0
1953,893010659abffff,8930138b233ffff,1,21.20844888627212,2708,1,7.903965634032166,0.0,9.962202063547036,0.0
1954,893010659abffff,8930138b307ffff,2,21.967869220869687,2708,2,7.903965634032166,0.6931471805599453,9.997381694817369,0.6931471805599453
1955,893010659abffff,8930138b30fffff,1,22.141473761930776,2708,1,7.903965634032166,0.0,10.005252932718863,0.0
1956,893010659abffff,8930138b36fffff,2,22.930986857951,2708,2,7.903965634032166,0.6931471805599453,10.040288020940327,0.6931471805599453
1957,893010659abffff,8930138b473ffff,2,18.034959950623822,2708,2,7.903965634032166,0.6931471805599453,9.800122819014215,0.6931471805599453
1958,893010659abffff,8930138b56bffff,1,19.437150880375356,2708,1,7.903965634032166,0.0,9.874992954168045,0.0
1959,893010659abffff,8930138b57bffff,2,19.128290350093792,2708,2,7.903965634032166,0.6931471805599453,9.858975965567117,0.6931471805599453
1960,893010659abffff,8930138b5a3ffff,2,18.317662547940447,2708,2,7.903965634032166,0.6931471805599453,9.81567563053804,0.6931471805599453
1961,893010659abffff,8930138e513ffff,1,29.01335881253042,2708,1,7.903965634032166,0.0,10.275546117898038,0.0
1962,893010659abffff,8930138f6bbffff,1,26.979808564446905,2708,1,7.903965634032166,0.0,10.202881098343333,0.0
1963,893010659abffff,89301390027ffff,2,11.40835562108319,2708,2,7.903965634032166,0.6931471805599453,9.342188966334376,0.6931471805599453
1964,893010659abffff,89301390083ffff,14,10.706242828118937,2708,14,7.903965634032166,2.6390573296152584,9.278675691280842,2.6390573296152584
1965,893010659abffff,89301390093ffff,6,10.67985033193479,2708,6,7.903965634032166,1.791759469228055,9.276207728439772,1.791759469228055
1966,893010659abffff,89301390097ffff,1,10.91413638715824,2708,1,7.903965634032166,0.0,9.297905764293814,0.0
1967,893010659abffff,893013900d3ffff,1,10.025235662944153,2708,1,7.903965634032166,0.0,9.212960502728151,0.0
1968,893010659abffff,89301390127ffff,1,13.219742413514835,2708,1,7.903965634032166,0.0,9.489542270188526,0.0
1969,893010659abffff,893013901d7ffff,1,11.971020372651507,2708,1,7.903965634032166,0.0,9.390327570662715,0.0
1970,893010659abffff,893013902a3ffff,9,9.917764624872841,2708,9,7.903965634032166,2.1972245773362196,9.202183658740964,2.1972245773362196
1971,893010659abffff,893013902b7ffff,1,10.095068699591474,2708,1,7.903965634032166,0.0,9.219901389392497,0.0
1972,893010659abffff,8930139042fffff,3,10.892233854745076,2708,3,7.903965634032166,1.0986122886681098,9.295897128202787,1.0986122886681098
1973,893010659abffff,8930139043bffff,6,10.654094184518778,2708,6,7.903965634032166,1.791759469228055,9.273793383960452,1.791759469228055
1974,893010659abffff,8930139046bffff,3,10.003335824655572,2708,3,7.903965634032166,1.0986122886681098,9.210773860472024,1.0986122886681098
1975,893010659abffff,89301390497ffff,2,10.946704899383777,2708,2,7.903965634032166,0.6931471805599453,9.300885115046077,0.6931471805599453
1976,893010659abffff,89301390907ffff,14,17.16147015044275,2708,14,7.903965634032166,2.6390573296152584,9.750480310843411,2.6390573296152584
1977,893010659abffff,89301390923ffff,2,17.579835257672453,2708,2,7.903965634032166,0.6931471805599453,9.774564681923513,0.6931471805599453
1978,893010659abffff,89301390937ffff,6,17.71134863454766,2708,6,7.903965634032166,1.791759469228055,9.782017338277038,1.791759469228055
1979,893010659abffff,8930139095bffff,3,16.07100967868307,2708,3,7.903965634032166,1.0986122886681098,9.684834508702346,1.0986122886681098
1980,893010659abffff,893013909b3ffff,1,17.304852820514462,2708,1,7.903965634032166,0.0,9.758800036595357,0.0
1981,893010659abffff,89301390a87ffff,2,14.156682612084905,2708,2,7.903965634032166,0.6931471805599453,9.558012696515751,0.6931471805599453
1982,893010659abffff,89301390b27ffff,5,17.024098140267185,2708,5,7.903965634032166,1.6094379124341003,9.742443895480816,1.6094379124341003
1983,893010659abffff,89301390b3bffff,2,16.466089716453183,2708,2,7.903965634032166,0.6931471805599453,9.70911910546047,0.6931471805599453
1984,893010659abffff,89301390c3bffff,3,14.536772501793479,2708,3,7.903965634032166,1.0986122886681098,9.584505541400576,1.0986122886681098
1985,893010659abffff,89301390c6fffff,4,14.325519768018847,2708,4,7.903965634032166,1.3862943611198906,9.569867627963877,1.3862943611198906
1986,893010659abffff,89301390d0fffff,5,16.13509768259718,2708,5,7.903965634032166,1.6094379124341003,9.688814133321548,1.6094379124341003
1987,893010659abffff,89301390e37ffff,1,13.877193411703491,2708,1,7.903965634032166,0.0,9.538074067931303,0.0
1988,893010659abffff,89301390e6fffff,3,13.328064310387647,2708,3,7.903965634032166,1.0986122886681098,9.497702216439528,1.0986122886681098
1989,893010659abffff,89301390ea3ffff,1,13.633257527307604,2708,1,7.903965634032166,0.0,9.52034084035426,0.0
1990,893010659abffff,89301391317ffff,2,7.569498141633013,2708,2,7.903965634032166,0.6931471805599453,8.932014148973595,0.6931471805599453
1991,893010659abffff,893013913dbffff,9,6.44865101706517,2708,9,7.903965634032166,2.1972245773362196,8.771781302444673,2.1972245773362196
1992,893010659abffff,89301391403ffff,3,5.787997398239034,2708,3,7.903965634032166,1.0986122886681098,8.663714394647055,1.0986122886681098
1993,893010659abffff,8930139141bffff,3,5.556735440965008,2708,3,7.903965634032166,1.0986122886681098,8.62294600948711,1.0986122886681098
1994,893010659abffff,893013914a3ffff,1,6.446293458322561,2708,1,7.903965634032166,0.0,8.771415702860466,0.0
1995,893010659abffff,893013914abffff,1,6.232926534295424,2708,1,7.903965634032166,0.0,8.737761675576326,0.0
1996,893010659abffff,8930139180fffff,2,11.600915382992328,2708,2,7.903965634032166,0.6931471805599453,9.358925482687255,0.6931471805599453
1997,893010659abffff,89301391a2fffff,3,11.964750710251893,2708,3,7.903965634032166,1.0986122886681098,9.389803740559964,1.0986122886681098
1998,893010659abffff,89301391bbbffff,1,12.993839460470168,2708,1,7.903965634032166,0.0,9.47230759305316,0.0
1999,893010659abffff,89301391c9bffff,1,9.757931261260088,2708,1,7.903965634032166,0.0,9.185938171491292,0.0
2000,893010659abffff,89301391d13ffff,2,11.967282522872093,2708,2,7.903965634032166,0.6931471805599453,9.390015306459032,0.6931471805599453
2001,893010659abffff,89301391d63ffff,6,12.343708653381599,2708,6,7.903965634032166,1.791759469228055,9.420982801126675,1.791759469228055
2002,893010659abffff,8930139288bffff,2,15.09136640758461,2708,2,7.903965634032166,0.6931471805599453,9.6219443590551,0.6931471805599453
2003,893010659abffff,89301392967ffff,1,16.93895741454245,2708,1,7.903965634032166,0.0,9.737430454303384,0.0
2004,893010659abffff,89301392a83ffff,1,13.815524122514093,2708,1,7.903965634032166,0.0,9.533620555015629,0.0
2005,893010659abffff,89301392b37ffff,1,16.190398130110097,2708,1,7.903965634032166,0.0,9.69223540057804,0.0
2006,893010659abffff,89301392c47ffff,1,14.665218653466779,2708,1,7.903965634032166,0.0,9.5933020774112,0.0
2007,893010659abffff,89301392c5bffff,1,14.246961923182525,2708,1,7.903965634032166,0.0,9.564369152533482,0.0
2008,893010659abffff,89301392d1bffff,2,16.41358091024898,2708,2,7.903965634032166,0.6931471805599453,9.705925298708097,0.6931471805599453
2009,893010659abffff,8930139400bffff,1,23.461486168317283,2708,1,7.903965634032166,0.0,10.06315809137162,0.0
2010,893010659abffff,8930139401bffff,2,23.32632551729035,2708,2,7.903965634032166,0.6931471805599453,10.057380721379864,0.6931471805599453
2011,893010659abffff,89301394237ffff,1,23.50929214185869,2708,1,7.903965634032166,0.0,10.065193567737586,0.0
2012,893010659abffff,893013942bbffff,1,22.930907294758715,2708,1,7.903965634032166,0.0,10.040284551405358,0.0
2013,893010659abffff,8930139448bffff,1,22.533220570388547,2708,1,7.903965634032166,0.0,10.02279034701332,0.0
2014,893010659abffff,8930139464bffff,1,20.9966275671328,2708,1,7.903965634032166,0.0,9.952164737329955,0.0
2015,893010659abffff,893013946abffff,3,22.106327976920188,2708,3,7.903965634032166,1.0986122886681098,10.003664415210533,1.0986122886681098
2016,893010659abffff,893013948a7ffff,1,29.289350141587917,2708,1,7.903965634032166,0.0,10.285013394055138,0.0
2017,893010659abffff,89301394a23ffff,3,28.46565959986251,2708,3,7.903965634032166,1.0986122886681098,10.256488842860131,1.0986122886681098
2018,893010659abffff,89301394e33ffff,1,27.111526805265115,2708,1,7.903965634032166,0.0,10.207751143802787,0.0
2019,893010659abffff,89301395157ffff,4,21.489253633001322,2708,4,7.903965634032166,1.3862943611198906,9.975354791940166,1.3862943611198906
2020,893010659abffff,89301395653ffff,1,17.30312086252546,2708,1,7.903965634032166,0.0,9.758699952266701,0.0
2021,893010659abffff,89301395943ffff,1,26.614453973480412,2708,1,7.903965634032166,0.0,10.189247302514945,0.0
2022,893010659abffff,89301396077ffff,12,23.481968933702394,2708,12,7.903965634032166,2.4849066497880004,10.064030711165818,2.4849066497880004
2023,893010659abffff,8930139612bffff,11,25.53747078396105,2708,11,7.903965634032166,2.3978952727983707,10.147941252459594,2.3978952727983707
2024,893010659abffff,89301396137ffff,2,25.891089361051687,2708,2,7.903965634032166,0.6931471805599453,10.161692770959139,0.6931471805599453
2025,893010659abffff,8930139614bffff,3,24.327927277241923,2708,3,7.903965634032166,1.0986122886681098,10.099421344268846,1.0986122886681098
2026,893010659abffff,8930139614fffff,6,24.585996992700487,2708,6,7.903965634032166,1.791759469228055,10.109973004641603,1.791759469228055
2027,893010659abffff,89301396167ffff,19,25.362840427518925,2708,19,7.903965634032166,2.9444389791664403,10.141079833502188,2.9444389791664403
2028,893010659abffff,8930139616bffff,1,24.929522433885758,2708,1,7.903965634032166,0.0,10.12384813233035,0.0
2029,893010659abffff,8930139616fffff,3,25.189703637406488,2708,3,7.903965634032166,1.0986122886681098,10.134230302160441,1.0986122886681098
2030,893010659abffff,89301396287ffff,1,22.35248737384945,2708,1,7.903965634032166,0.0,10.014737622493715,0.0
2031,893010659abffff,8930139630fffff,1,23.986362534243973,2708,1,7.903965634032166,0.0,10.085282409574948,0.0
2032,893010659abffff,8930139636bffff,3,23.75661684977415,2708,3,7.903965634032166,1.0986122886681098,10.075658467510674,1.0986122886681098
2033,893010659abffff,893013963b7ffff,9,24.669747941392906,2708,9,7.903965634032166,2.1972245773362196,10.11337352691518,2.1972245773362196
2034,893010659abffff,89301396c1bffff,1,26.66448765448042,2708,1,7.903965634032166,0.0,10.191125411053504,0.0
2035,893010659abffff,89301396c47ffff,4,26.575791048531812,2708,4,7.903965634032166,1.3862943611198906,10.187793596932812,1.3862943611198906
