,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
631,87309a4ddffffff,87309a469ffffff,1,22.88450723424846,2106,1,7.652545692693921,0.0,10.038259117327517,0.0
632,87309a4ddffffff,87309a46affffff,9,20.104343455594805,2106,10,7.652545692693921,2.302585092994046,9.908740902278959,2.1972245773362196
633,87309a4ddffffff,87309a46bffffff,8,20.80742032182429,2106,17,7.652545692693921,2.833213344056216,9.94311300693525,2.0794415416798357
634,87309a4ddffffff,87309a46effffff,2,21.63982418154157,2106,9,7.652545692693921,2.1972245773362196,9.982336818258341,0.6931471805599453
635,87309a4ddffffff,87309a471ffffff,2,19.236606145395385,2106,44,7.652545692693921,3.784189633918261,9.864622295761302,0.6931471805599453
636,87309a4ddffffff,87309a472ffffff,5,17.61919969149215,2106,13,7.652545692693921,2.5649493574615367,9.776801232654789,1.6094379124341003
637,87309a4ddffffff,87309a473ffffff,4,17.352015573757427,2106,10,7.652545692693921,2.302585092994046,9.761521578557826,1.3862943611198906
638,87309a4ddffffff,87309a474ffffff,3,21.489401275624857,2106,14,7.652545692693921,2.6390573296152584,9.975361662129737,1.0986122886681098
639,87309a4ddffffff,87309a475ffffff,2,21.221498234669163,2106,8,7.652545692693921,2.0794415416798357,9.962817135430079,0.6931471805599453
640,87309a4ddffffff,87309a476ffffff,1,19.76950141508624,2106,8,7.652545692693921,2.0794415416798357,9.891946278265209,0.0
641,87309a4ddffffff,87309a486ffffff,3,19.69837029907481,2106,4,7.652545692693921,1.3862943611198906,9.888341949701235,1.0986122886681098
642,87309a4ddffffff,87309a48bffffff,1,10.453018922749562,2106,2,7.652545692693921,0.6931471805599453,9.2547417693678,0.0
643,87309a4ddffffff,87309a495ffffff,3,20.211991336105918,2106,5,7.652545692693921,1.6094379124341003,9.91408081211711,1.0986122886681098
644,87309a4ddffffff,87309a4a1ffffff,1,19.462995269465168,2106,3,7.652545692693921,1.0986122886681098,9.87632164142311,0.0
645,87309a4ddffffff,87309a4a5ffffff,3,21.563835578476766,2106,5,7.652545692693921,1.6094379124341003,9.978819284590868,1.0986122886681098
652,87309a4ddffffff,87309a4c6ffffff,6,6.053902644244131,2106,6,7.652545692693921,1.791759469228055,8.708623577285532,1.791759469228055
659,87309a4ddffffff,87309a4d0ffffff,56,6.269836647167408,2106,75,7.652545692693921,4.31748811353631,8.743665061274928,4.02535169073515
660,87309a4ddffffff,87309a4d1ffffff,94,4.179232723286932,2106,94,7.652545692693921,4.543294782270004,8.338122199396478,4.543294782270004
661,87309a4ddffffff,87309a4d2ffffff,37,7.327284449730053,2106,69,7.652545692693921,4.23410650459726,8.899496722430587,3.6109179126442243
663,87309a4ddffffff,87309a4d4ffffff,15,7.802661683481131,2106,18,7.652545692693921,2.8903717578961645,8.962348349122246,2.70805020110221
664,87309a4ddffffff,87309a4d5ffffff,6,5.799468395494738,2106,6,7.652545692693921,1.791759469228055,8.665693951117692,1.791759469228055
665,87309a4ddffffff,87309a4d6ffffff,2,8.36109876031846,2106,12,7.652545692693921,2.4849066497880004,9.031464722456484,0.6931471805599453
673,87309a4ddffffff,87309a4e0ffffff,6,10.567428189371999,2106,25,7.652545692693921,3.2188758248682006,9.265626362922227,1.791759469228055
674,87309a4ddffffff,87309a4e1ffffff,11,9.887968430973237,2106,13,7.652545692693921,2.5649493574615367,9.199175114927272,2.3978952727983707
675,87309a4ddffffff,87309a4e2ffffff,36,9.27122888570701,2106,51,7.652545692693921,3.9318256327243257,9.13477907040375,3.58351893845611
677,87309a4ddffffff,87309a4e4ffffff,4,12.859028840529957,2106,8,7.652545692693921,2.0794415416798357,9.461879240443059,1.3862943611198906
678,87309a4ddffffff,87309a4e5ffffff,1,12.085112634475689,2106,8,7.652545692693921,2.0794415416798357,9.399812356295229,0.0
679,87309a4ddffffff,87309a4e6ffffff,2,11.58901309876789,2106,51,7.652545692693921,3.9318256327243257,9.357899066511578,0.6931471805599453
684,87309a4ddffffff,87309a4ecffffff,10,9.62294783857593,2106,12,7.652545692693921,2.4849066497880004,9.172009837707982,2.302585092994046
685,87309a4ddffffff,87309a4edffffff,25,9.805606156427016,2106,30,7.652545692693921,3.4011973816621555,9.190811535151527,3.2188758248682006
687,87309a4ddffffff,87309a4f1ffffff,8,8.3014272219948,2106,8,7.652545692693921,2.0794415416798357,9.02430318741842,2.0794415416798357
688,87309a4ddffffff,87309a4f3ffffff,3,7.781572635026129,2106,4,7.652545692693921,1.3862943611198906,8.959642235394744,1.0986122886681098
689,87309a4ddffffff,87309a4f4ffffff,1,12.109665136554348,2106,41,7.652545692693921,3.713572066704308,9.4018417596098,0.0
690,87309a4ddffffff,87309a4f5ffffff,48,10.579472476694452,2106,50,7.652545692693921,3.912023005428146,9.26676536194773,3.871201010907891
691,87309a4ddffffff,87309a501ffffff,1,35.95677310133469,2106,2,7.652545692693921,0.6931471805599453,10.490100559563842,0.0
692,87309a4ddffffff,87309a504ffffff,1,39.401434661648516,2106,1,7.652545692693921,0.0,10.581582886819744,0.0
693,87309a4ddffffff,87309a50affffff,1,31.328398115287126,2106,4,7.652545692693921,1.3862943611198906,10.352312172631382,0.0
694,87309a4ddffffff,87309a50bffffff,1,30.311651749596358,2106,18,7.652545692693921,2.8903717578961645,10.319320453839559,0.0
695,87309a4ddffffff,87309a50cffffff,1,34.919084188653976,2106,72,7.652545692693921,4.276666119016055,10.460817420851376,0.0
696,87309a4ddffffff,87309a50dffffff,1,33.97881582803481,2106,4,7.652545692693921,1.3862943611198906,10.433521975200488,0.0
697,87309a4ddffffff,87309a510ffffff,4,36.3304474009776,2106,20,7.652545692693921,2.995732273553991,10.500438964800875,1.3862943611198906
698,87309a4ddffffff,87309a512ffffff,1,35.49185706130138,2106,4,7.652545692693921,1.3862943611198906,10.477086745677346,0.0
699,87309a4ddffffff,87309a516ffffff,2,37.76885838410366,2106,4,7.652545692693921,1.3862943611198906,10.539266666271454,0.6931471805599453
700,87309a4ddffffff,87309a528ffffff,4,38.56377653959376,2106,4,7.652545692693921,1.3862943611198906,10.560094613967642,1.3862943611198906
701,87309a4ddffffff,87309a52dffffff,1,39.965251133420644,2106,3,7.652545692693921,1.0986122886681098,10.595790655298133,0.0
702,87309a4ddffffff,87309a530ffffff,2,41.88514350984731,2106,3,7.652545692693921,1.0986122886681098,10.642710347393402,0.6931471805599453
703,87309a4ddffffff,87309a531ffffff,1,40.60816272244935,2106,1,7.652545692693921,0.0,10.611749002946237,0.0
704,87309a4ddffffff,87309a532ffffff,1,40.925395562315465,2106,3,7.652545692693921,1.0986122886681098,10.619530502142117,0.0
705,87309a4ddffffff,87309a540ffffff,1,31.351415961347055,2106,8,7.652545692693921,2.0794415416798357,10.353046607249578,0.0
706,87309a4ddffffff,87309a541ffffff,4,31.01335832249482,2106,8,7.652545692693921,2.0794415416798357,10.342205547929765,1.3862943611198906
707,87309a4ddffffff,87309a542ffffff,1,29.644557736403776,2106,28,7.652545692693921,3.332204510175204,10.297067569808435,0.0
708,87309a4ddffffff,87309a544ffffff,1,33.4981396640899,2106,48,7.652545692693921,3.871201010907891,10.41927503581442,0.0
709,87309a4ddffffff,87309a546ffffff,24,31.823225224736248,2106,47,7.652545692693921,3.8501476017100584,10.367983078266304,3.1780538303479458
710,87309a4ddffffff,87309a548ffffff,2,28.840944648482285,2106,44,7.652545692693921,3.784189633918261,10.269586017991205,0.6931471805599453
711,87309a4ddffffff,87309a549ffffff,8,28.871299171577963,2106,16,7.652545692693921,2.772588722239781,10.27063790826596,2.0794415416798357
712,87309a4ddffffff,87309a54affffff,5,26.951644167789063,2106,12,7.652545692693921,2.4849066497880004,10.201836685356914,1.6094379124341003
713,87309a4ddffffff,87309a54dffffff,1,30.753865318256324,2106,34,7.652545692693921,3.5263605246161616,10.333803482450838,0.0
714,87309a4ddffffff,87309a54effffff,1,28.96121512572641,2106,11,7.652545692693921,2.3978952727983707,10.273747332722518,0.0
715,87309a4ddffffff,87309a551ffffff,1,27.98739011141293,2106,7,7.652545692693921,1.9459101490553132,10.239545064292763,0.0
716,87309a4ddffffff,87309a555ffffff,1,30.19788351293454,2106,43,7.652545692693921,3.7612001156935624,10.315560232909183,0.0
717,87309a4ddffffff,87309a556ffffff,2,29.408873833998395,2106,14,7.652545692693921,2.6390573296152584,10.28908574163739,0.6931471805599453
718,87309a4ddffffff,87309a558ffffff,1,25.36002213661959,2106,110,7.652545692693921,4.700480365792417,10.140968712810684,0.0
719,87309a4ddffffff,87309a559ffffff,1,25.091465552235615,2106,105,7.652545692693921,4.653960350157523,10.130322902855912,0.0
720,87309a4ddffffff,87309a55affffff,3,23.6269948030668,2106,40,7.652545692693921,3.6888794541139363,10.070187508479023,1.0986122886681098
721,87309a4ddffffff,87309a55cffffff,1,27.488253472827054,2106,124,7.652545692693921,4.820281565605037,10.221550424472875,0.0
722,87309a4ddffffff,87309a55dffffff,1,27.141097840159773,2106,47,7.652545692693921,3.8501476017100584,10.208841227386118,0.0
723,87309a4ddffffff,87309a560ffffff,3,37.354365004980565,2106,22,7.652545692693921,3.091042453358316,10.528231821610472,1.0986122886681098
724,87309a4ddffffff,87309a561ffffff,1,36.96909657168298,2106,1,7.652545692693921,0.0,10.517864664090721,0.0
725,87309a4ddffffff,87309a565ffffff,2,39.07968086672821,2106,6,7.652545692693921,1.791759469228055,10.573383528387966,0.6931471805599453
726,87309a4ddffffff,87309a566ffffff,2,37.85113389814749,2106,2,7.652545692693921,0.6931471805599453,10.541442635034619,0.6931471805599453
727,87309a4ddffffff,87309a56affffff,1,32.830374806827514,2106,30,7.652545692693921,3.4011973816621555,10.399139886159428,0.0
728,87309a4ddffffff,87309a56bffffff,2,32.69185353255225,2106,15,7.652545692693921,2.70805020110221,10.394911786595468,0.6931471805599453
729,87309a4ddffffff,87309a571ffffff,1,34.01995614848719,2106,14,7.652545692693921,2.6390573296152584,10.434731971036594,0.0
730,87309a4ddffffff,87309a572ffffff,3,33.14413625826505,2106,5,7.652545692693921,1.6094379124341003,10.408651265642002,1.0986122886681098
731,87309a4ddffffff,87309a576ffffff,2,35.41235456951455,2106,5,7.652545692693921,1.6094379124341003,10.474844275708232,0.6931471805599453
732,87309a4ddffffff,87309a582ffffff,1,31.155237918271744,2106,5,7.652545692693921,1.6094379124341003,10.346769758365534,0.0
733,87309a4ddffffff,87309a5a0ffffff,2,36.35111148475147,2106,9,7.652545692693921,2.1972245773362196,10.501007568888166,0.6931471805599453
734,87309a4ddffffff,87309a5a2ffffff,1,35.80319647695975,2106,1,7.652545692693921,0.0,10.48582038554587,0.0
735,87309a4ddffffff,87309a5a4ffffff,1,38.579324506616246,2106,78,7.652545692693921,4.356708826689592,10.560497697689671,0.0
736,87309a4ddffffff,87309a5a5ffffff,1,37.00826953974367,2106,14,7.652545692693921,2.6390573296152584,10.518923688350618,0.0
737,87309a4ddffffff,87309a5a6ffffff,2,37.99368600834548,2106,4,7.652545692693921,1.3862943611198906,10.545201587044088,0.6931471805599453
738,87309a4ddffffff,87309a5b0ffffff,1,37.14670543821342,2106,87,7.652545692693921,4.465908118654584,10.522657283452741,0.0
739,87309a4ddffffff,87309a616ffffff,4,20.856625537823092,2106,5,7.652545692693921,1.6094379124341003,9.945474893591777,1.3862943611198906
740,87309a4ddffffff,87309a633ffffff,1,22.76997403812499,2106,1,7.652545692693921,0.0,10.033241935399122,0.0
741,87309a4ddffffff,87309a6a3ffffff,1,21.35196362881732,2106,1,7.652545692693921,0.0,9.968945820677531,0.0
742,87309a4ddffffff,87309a700ffffff,2,24.66282629823949,2106,2,7.652545692693921,0.6931471805599453,10.113092926816547,0.6931471805599453
743,87309a4ddffffff,87309a702ffffff,6,22.766465256288782,2106,24,7.652545692693921,3.1780538303479458,10.033087833418575,1.791759469228055
744,87309a4ddffffff,87309a703ffffff,1,24.341248122186517,2106,1,7.652545692693921,0.0,10.099968725554293,0.0
745,87309a4ddffffff,87309a704ffffff,2,25.193457815933474,2106,79,7.652545692693921,4.3694478524670215,10.134379321372672,0.6931471805599453
746,87309a4ddffffff,87309a706ffffff,1,23.225982537383324,2106,88,7.652545692693921,4.477336814478207,10.053069922251307,0.0
747,87309a4ddffffff,87309a708ffffff,2,27.690688160433933,2106,58,7.652545692693921,4.060443010546419,10.228887580736169,0.6931471805599453
748,87309a4ddffffff,87309a70affffff,2,25.992825262332527,2106,42,7.652545692693921,3.7376696182833684,10.165614298888137,0.6931471805599453
749,87309a4ddffffff,87309a711ffffff,2,20.90370656513581,2106,60,7.652545692693921,4.0943445622221,9.947729607104533,0.6931471805599453
750,87309a4ddffffff,87309a712ffffff,4,17.471203896853677,2106,15,7.652545692693921,2.70805020110221,9.768366548397193,1.3862943611198906
751,87309a4ddffffff,87309a713ffffff,2,19.08460914687233,2106,16,7.652545692693921,2.772588722239781,9.856689882242536,0.6931471805599453
752,87309a4ddffffff,87309a714ffffff,3,19.897066900561732,2106,57,7.652545692693921,4.04305126783455,9.898377865318833,1.0986122886681098
753,87309a4ddffffff,87309a715ffffff,3,21.278506365978068,2106,52,7.652545692693921,3.9512437185814275,9.965499746099027,1.0986122886681098
754,87309a4ddffffff,87309a716ffffff,5,17.91937690425899,2106,10,7.652545692693921,2.302585092994046,9.793693718911477,1.6094379124341003
755,87309a4ddffffff,87309a71dffffff,1,24.237048344099072,2106,65,7.652545692693921,4.174387269895637,10.095678923084536,0.0
756,87309a4ddffffff,87309a722ffffff,1,25.920304351319142,2106,25,7.652545692693921,3.2188758248682006,10.162820471396046,0.0
757,87309a4ddffffff,87309a728ffffff,3,29.96441975877928,2106,18,7.652545692693921,2.8903717578961645,10.3077993210965,1.0986122886681098
758,87309a4ddffffff,87309a72cffffff,2,30.48897815612186,2106,77,7.652545692693921,4.343805421853684,10.325153323554424,0.6931471805599453
759,87309a4ddffffff,87309a72effffff,2,28.528866176895477,2106,31,7.652545692693921,3.4339872044851463,10.258706753586502,0.6931471805599453
760,87309a4ddffffff,87309a730ffffff,3,22.726745520160645,2106,22,7.652545692693921,3.091042453358316,10.031341726716704,1.0986122886681098
761,87309a4ddffffff,87309a731ffffff,1,23.901477186465566,2106,34,7.652545692693921,3.5263605246161616,10.081737380517794,0.0
762,87309a4ddffffff,87309a732ffffff,2,20.683062630314698,2106,10,7.652545692693921,2.302585092994046,9.937118761471048,0.6931471805599453
763,87309a4ddffffff,87309a733ffffff,4,21.892652062985697,2106,81,7.652545692693921,4.394449154672439,9.993952013649384,1.3862943611198906
764,87309a4ddffffff,87309a734ffffff,5,23.75762898239497,2106,18,7.652545692693921,2.8903717578961645,10.075701069050558,1.6094379124341003
765,87309a4ddffffff,87309a735ffffff,2,24.775286992144526,2106,77,7.652545692693921,4.343805421853684,10.117642305059656,0.6931471805599453
766,87309a4ddffffff,87309a736ffffff,8,21.688512982864715,2106,24,7.652545692693921,3.1780538303479458,9.984584150035628,2.0794415416798357
767,87309a4ddffffff,87309a780ffffff,1,12.627782640798255,2106,1,7.652545692693921,0.0,9.443733824380649,0.0
768,87309a4ddffffff,87309a788ffffff,1,17.590334461842737,2106,2,7.652545692693921,0.6931471805599453,9.775161699654626,0.0
769,87309a4ddffffff,87309a794ffffff,29,7.31802646726492,2106,29,7.652545692693921,3.367295829986474,8.898232601835284,3.367295829986474
770,87309a4ddffffff,87309a7a4ffffff,4,14.604394124797873,2106,85,7.652545692693921,4.442651256490317,9.58914620006526,1.3862943611198906
771,87309a4ddffffff,87309a7a6ffffff,2,12.61076287694782,2106,30,7.652545692693921,3.4011973816621555,9.442385219104427,0.6931471805599453
773,87309a4ddffffff,87309a7b4ffffff,4,9.33045082950538,2106,4,7.652545692693921,1.3862943611198906,9.141145783306978,1.3862943611198906
774,87309a4ddffffff,87309a7b5ffffff,5,10.64940383080688,2106,12,7.652545692693921,2.4849066497880004,9.27335308880431,1.6094379124341003
776,87309a4ddffffff,87309accaffffff,2,41.68855075845221,2106,17,7.652545692693921,2.833213344056216,10.638005795054063,0.6931471805599453
777,87309a4ddffffff,87309accbffffff,1,41.21213203649635,2106,1,7.652545692693921,0.0,10.626512223301125,0.0
778,87309a4ddffffff,87309acdaffffff,2,39.16167111781074,2106,2,7.652545692693921,0.6931471805599453,10.575479304681116,0.6931471805599453
779,87309a4ddffffff,87309acdbffffff,1,38.45518908545423,2106,11,7.652545692693921,2.3978952727983707,10.557274926491557,0.0
780,87309a4ddffffff,87309acdcffffff,1,42.931690881105574,2106,3,7.652545692693921,1.0986122886681098,10.667388839922916,0.0
781,87309a4ddffffff,87309acddffffff,1,42.26301710217696,2106,1,7.652545692693921,0.0,10.651691343495237,0.0
782,87309a4ddffffff,874192c14ffffff,1,55.67285185951114,2106,23,7.652545692693921,3.1354942159291497,10.92726586972184,0.0
783,87309a4ddffffff,874192c20ffffff,1,54.36027452900533,2106,1,7.652545692693921,0.0,10.903407314072,0.0
784,87309a4ddffffff,874192c2cffffff,1,58.12568107390796,2106,7,7.652545692693921,1.9459101490553132,10.970380064173076,0.0
785,87309a4ddffffff,874192d0bffffff,2,52.24772905084522,2106,2,7.652545692693921,0.6931471805599453,10.863770845145478,0.6931471805599453
786,87309a4ddffffff,874192d18ffffff,1,48.59877383118515,2106,17,7.652545692693921,2.833213344056216,10.791374156198438,0.0
787,87309a4ddffffff,874192d1affffff,1,48.850732144755035,2106,25,7.652545692693921,3.2188758248682006,10.796545115281496,0.0
788,87309a4ddffffff,874192d29ffffff,1,48.68127536638179,2106,43,7.652545692693921,3.7612001156935624,10.793070287307023,0.0
789,87309a4ddffffff,874192d40ffffff,6,58.31800455518351,2106,7,7.652545692693921,1.9459101490553132,10.973683297867176,1.791759469228055
790,87309a4ddffffff,874192d53ffffff,2,58.06105540292494,2106,3,7.652545692693921,1.0986122886681098,10.969267638311376,0.6931471805599453
791,87309a4ddffffff,874192d56ffffff,1,54.17637687264631,2106,2,7.652545692693921,0.6931471805599453,10.90001869941806,0.0
792,87309a4ddffffff,874192d89ffffff,1,53.98723463485124,2106,9,7.652545692693921,2.1972245773362196,10.896521424675356,0.0
793,87309a4ddffffff,874192da4ffffff,1,39.679495378115234,2106,1,7.652545692693921,0.0,10.588615045648382,0.0
794,87309a4ddffffff,874192dacffffff,1,45.29524844752942,2106,3,7.652545692693921,1.0986122886681098,10.720979492313885,0.0
795,87309a4ddffffff,874196092ffffff,2,34.29198515218675,2106,2,7.652545692693921,0.6931471805599453,10.44269609772458,0.6931471805599453
796,87309a4ddffffff,8741960b6ffffff,1,40.381833146601295,2106,6,7.652545692693921,1.791759469228055,10.606160051530429,0.0
797,87309a4ddffffff,874196421ffffff,1,28.924274565641465,2106,1,7.652545692693921,0.0,10.272471044346695,0.0
798,87309a4ddffffff,874196430ffffff,1,25.8371398404807,2106,1,7.652545692693921,0.0,10.159606967707811,0.0
800,87309a4ddffffff,87419644affffff,5,26.712317011201094,2106,128,7.652545692693921,4.852030263919617,10.192917484511149,1.6094379124341003
801,87309a4ddffffff,87419644effffff,26,27.306216330851424,2106,34,7.652545692693921,3.5263605246161616,10.214906280706275,3.258096538021482
802,87309a4ddffffff,874196451ffffff,3,22.813615725596343,2106,3,7.652545692693921,1.0986122886681098,10.035156650160106,1.0986122886681098
803,87309a4ddffffff,874196453ffffff,18,20.755510478828214,2106,18,7.652545692693921,2.8903717578961645,9.940615234462909,2.8903717578961645
804,87309a4ddffffff,874196456ffffff,1,20.873788004201376,2106,1,7.652545692693921,0.0,9.94629739418013,0.0
806,87309a4ddffffff,874196459ffffff,5,24.772633736744428,2106,5,7.652545692693921,1.6094379124341003,10.117535210825656,1.6094379124341003
808,87309a4ddffffff,87419645bffffff,81,22.860548380692034,2106,81,7.652545692693921,4.394449154672439,10.037211668243641,4.394449154672439
812,87309a4ddffffff,874196461ffffff,1,32.20073003576768,2106,1,7.652545692693921,0.0,10.379775457908083,0.0
813,87309a4ddffffff,874196465ffffff,1,33.42986255101538,2106,1,7.652545692693921,0.0,10.417234780786801,0.0
814,87309a4ddffffff,874196480ffffff,18,11.58919716919378,2106,18,7.652545692693921,2.8903717578961645,9.357914948198912,2.8903717578961645
815,87309a4ddffffff,874196481ffffff,32,10.570928298239656,2106,32,7.652545692693921,3.4657359027997265,9.265957493468836,3.4657359027997265
816,87309a4ddffffff,874196482ffffff,81,10.576271904962917,2106,82,7.652545692693921,4.406719247264253,9.26646281818898,4.394449154672439
817,87309a4ddffffff,874196483ffffff,33,9.271346690919113,2106,33,7.652545692693921,3.4965075614664802,9.134791775489571,3.4965075614664802
818,87309a4ddffffff,874196485ffffff,36,12.86332882379793,2106,36,7.652545692693921,3.58351893845611,9.462213552643513,3.58351893845611
826,87309a4ddffffff,874196491ffffff,93,9.904597390602047,2106,93,7.652545692693921,4.532599493153256,9.20085526933839,4.532599493153256
827,87309a4ddffffff,874196495ffffff,1,12.10218548073197,2106,2,7.652545692693921,0.6931471805599453,9.401223959807655,0.0
830,87309a4ddffffff,87419649affffff,96,5.795831055507573,2106,96,7.652545692693921,4.564348191467836,8.665066677480102,4.564348191467836
834,87309a4ddffffff,87419649effffff,7,7.7767168546088525,2106,7,7.652545692693921,1.9459101490553132,8.959018110685737,1.9459101490553132
835,87309a4ddffffff,8741964a3ffffff,1,15.163585946682378,2106,1,7.652545692693921,0.0,9.626718116530844,0.0
840,87309a4ddffffff,8741964aeffffff,19,14.32944619177833,2106,19,7.652545692693921,2.9444389791664403,9.570141657237567,2.9444389791664403
841,87309a4ddffffff,8741964b4ffffff,1,18.867368568385114,2106,2,7.652545692693921,0.6931471805599453,9.84524217825964,0.0
843,87309a4ddffffff,8741964c1ffffff,21,14.084761448736147,2106,21,7.652545692693921,3.044522437723423,9.552919739817364,3.044522437723423
845,87309a4ddffffff,8741964c3ffffff,1,12.211235558146733,2106,1,7.652545692693921,0.0,9.410193642740694,0.0
849,87309a4ddffffff,8741964caffffff,1,14.096344202171139,2106,2,7.652545692693921,0.6931471805599453,9.553741704169383,0.0
854,87309a4ddffffff,8741964d4ffffff,3,8.341558339411392,2106,3,7.652545692693921,1.0986122886681098,9.029125203638104,1.0986122886681098
857,87309a4ddffffff,8741964d8ffffff,5,10.681172908174865,2106,5,7.652545692693921,1.6094379124341003,9.276331547641474,1.6094379124341003
858,87309a4ddffffff,8741964ddffffff,49,12.21708284405178,2106,49,7.652545692693921,3.8918202981106265,9.410672333678768,3.8918202981106265
860,87309a4ddffffff,8741964e1ffffff,1,17.603950508848563,2106,1,7.652545692693921,0.0,9.775935420386597,0.0
863,87309a4ddffffff,8741964eaffffff,36,16.01216734997048,2106,36,7.652545692693921,3.58351893845611,9.68116662214968,3.58351893845611
864,87309a4ddffffff,8741964ebffffff,5,17.526707743622218,2106,5,7.652545692693921,1.6094379124341003,9.77153820744975,1.6094379124341003
865,87309a4ddffffff,8741964ecffffff,12,18.70541323520877,2106,12,7.652545692693921,2.4849066497880004,9.836621697801961,2.4849066497880004
867,87309a4ddffffff,8741964eeffffff,65,16.66603018199311,2106,65,7.652545692693921,4.174387269895637,9.721187806423906,4.174387269895637
869,87309a4ddffffff,8741964f1ffffff,13,12.516316998191014,2106,13,7.652545692693921,2.5649493574615367,9.43486832442006,2.5649493574615367
870,87309a4ddffffff,8741964f2ffffff,90,9.818135902257174,2106,90,7.652545692693921,4.499809670330265,9.192088403816676,4.499809670330265
871,87309a4ddffffff,8741964f3ffffff,31,10.428606154233364,2106,31,7.652545692693921,3.4339872044851463,9.252403786422162,3.4339872044851463
872,87309a4ddffffff,8741964f4ffffff,16,13.560391442945559,2106,16,7.652545692693921,2.772588722239781,9.514982170016498,2.772588722239781
874,87309a4ddffffff,874196541ffffff,1,37.295284125738945,2106,1,7.652545692693921,0.0,10.526648979375514,0.0
875,87309a4ddffffff,874196599ffffff,3,20.86063589751803,2106,3,7.652545692693921,1.0986122886681098,9.945667148179673,1.0986122886681098
876,87309a4ddffffff,874196635ffffff,2,35.52046432394453,2106,131,7.652545692693921,4.875197323201151,10.477892421592642,0.6931471805599453
877,87309a4ddffffff,874196680ffffff,1,32.12953933669583,2106,9,7.652545692693921,2.1972245773362196,10.377562238047322,0.0
878,87309a4ddffffff,87419668cffffff,1,36.301209228356484,2106,2,7.652545692693921,0.6931471805599453,10.499633878686332,0.0
879,87309a4ddffffff,87419669cffffff,2,33.29197961563361,2106,4,7.652545692693921,1.3862943611198906,10.413101831389033,0.6931471805599453
880,87309a4ddffffff,8741966a9ffffff,1,37.70779862943509,2106,86,7.652545692693921,4.454347296253507,10.537648731602124,0.0
881,87309a4ddffffff,8741966aaffffff,1,34.85494817050502,2106,25,7.652545692693921,3.2188758248682006,10.458979080835679,0.0
882,87309a4ddffffff,8741966b3ffffff,1,27.96847893399728,2106,7,7.652545692693921,1.9459101490553132,10.238869156562242,0.0
883,87309a4ddffffff,8741966b5ffffff,1,27.212052981387977,2106,1,7.652545692693921,0.0,10.211452026195794,0.0
884,87309a4ddffffff,8741966e8ffffff,1,50.32434037903537,2106,1,7.652545692693921,0.0,10.826264014102314,0.0
886,87309a50bffffff,87309a423ffffff,1,6.038512940264396,65,4,4.174387269895637,1.3862943611198906,8.706078648648285,0.0
889,87309a50bffffff,87309a42cffffff,1,6.054190519468779,65,61,4.174387269895637,4.110873864173311,8.708671120309491,0.0
890,87309a50bffffff,87309a453ffffff,2,21.15082352119073,65,20,4.174387269895637,2.995732273553991,9.95948139925384,0.6931471805599453
891,87309a50bffffff,87309a508ffffff,13,2.316933865406363,65,26,4.174387269895637,3.258096538021482,7.7484314926067315,2.5649493574615367
894,87309a50bffffff,87309a50cffffff,3,4.63385179539883,65,72,4.174387269895637,4.276666119016055,8.441359502386007,1.0986122886681098
895,87309a50bffffff,87309a50dffffff,1,3.8750822594308287,65,4,4.174387269895637,1.3862943611198906,8.262580195548828,0.0
896,87309a50bffffff,87309a50effffff,1,3.892747581969714,65,8,4.174387269895637,2.0794415416798357,8.267127361532609,0.0
897,87309a50bffffff,87309a51dffffff,4,4.182146030075157,65,7,4.174387269895637,1.9459101490553132,8.338818881202235,1.3862943611198906
898,87309a50bffffff,87309a52bffffff,1,6.036498968987421,65,50,4.174387269895637,3.912023005428146,8.705745127192685,0.0
899,87309a50bffffff,87309a546ffffff,13,6.931322475375325,65,47,4.174387269895637,3.8501476017100584,8.843950169571043,2.5649493574615367
900,87309a50bffffff,87309a54cffffff,1,12.628992916869636,65,57,4.174387269895637,4.04305126783455,9.443829654526457,0.0
902,87309a50bffffff,87309a565ffffff,1,13.406090751822543,65,6,4.174387269895637,1.791759469228055,9.503539006566683,0.0
903,87309a50bffffff,87309ac99ffffff,5,16.607990596089174,65,27,4.174387269895637,3.295836866004329,9.717699429905158,1.6094379124341003
904,87309a50bffffff,87309ac9dffffff,1,18.8806234131438,65,12,4.174387269895637,2.4849066497880004,9.845944421868587,0.0
905,87309a50bffffff,87309acd8ffffff,17,11.538724157973782,65,17,4.174387269895637,2.833213344056216,9.35355063665455,2.833213344056216
906,87309a518ffffff,87309a424ffffff,9,4.183065633479338,77,71,4.343805421853684,4.2626798770413155,8.339038692399766,2.1972245773362196
907,87309a518ffffff,87309a425ffffff,1,6.273614643301164,77,8,4.343805421853684,2.0794415416798357,8.744267350688116,0.0
908,87309a518ffffff,87309a501ffffff,1,5.774673448038751,77,2,4.343805421853684,0.6931471805599453,8.661410142970071,0.0
910,87309a518ffffff,87309a509ffffff,2,6.937911557137309,77,14,4.343805421853684,2.6390573296152584,8.844900205053413,0.6931471805599453
912,87309a518ffffff,87309a50bffffff,2,5.337742023200407,77,18,4.343805421853684,2.8903717578961645,8.582745328022115,0.6931471805599453
914,87309a518ffffff,87309a511ffffff,3,3.895109908740261,77,11,4.343805421853684,2.3978952727983707,8.267733875026797,1.0986122886681098
