origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow
872a33d59ffffff,872a32a6dffffff,18,33.77545818514643,15016,18,9.616871578266345,2.8903717578961645,10.427519335401897,2.8903717578961645
872a33d59ffffff,872a32a6effffff,28,36.525248044303105,15016,28,9.616871578266345,3.332204510175204,10.505786405625908,3.332204510175204
872a33d59ffffff,872a32ae1ffffff,3,45.10582265298955,15016,3,9.616871578266345,1.0986122886681098,10.716788792386152,1.0986122886681098
872a33d59ffffff,872a32ae3ffffff,4,46.554392894502044,15016,4,9.616871578266345,1.3862943611198906,10.748398127649107,1.3862943611198906
872a33d59ffffff,872a32ae8ffffff,10,41.70655687398756,15016,10,9.616871578266345,2.302585092994046,10.638437611368234,2.302585092994046
872a33d59ffffff,872a32ae9ffffff,2,39.2857129240387,15016,2,9.616871578266345,0.6931471805599453,10.578641647154937,0.6931471805599453
872a33d59ffffff,872a32aebffffff,14,40.866841108376086,15016,14,9.616871578266345,2.6390573296152584,10.61809875178108,2.6390573296152584
872a33d59ffffff,872a32aecffffff,10,42.672833119478184,15016,10,9.616871578266345,2.302585092994046,10.661341203867085,2.302585092994046
872a33d59ffffff,872a32aedffffff,12,40.24077612876598,15016,12,9.616871578266345,2.4849066497880004,10.602660942188367,2.4849066497880004
872a33d59ffffff,872a32aeeffffff,3,44.12953155341648,15016,3,9.616871578266345,1.0986122886681098,10.694907147362509,1.0986122886681098
872a33d59ffffff,872a32b48ffffff,15,44.0611087471378,15016,15,9.616871578266345,2.70805020110221,10.693355480017619,2.70805020110221
872a33d59ffffff,872a32b49ffffff,16,41.89570271571348,15016,16,9.616871578266345,2.772588722239781,10.642962408677967,2.772588722239781
872a33d59ffffff,872a32b4affffff,26,44.31308412219396,15016,26,9.616871578266345,3.258096538021482,10.699057831514356,3.258096538021482
872a33d59ffffff,872a32b4bffffff,26,42.085760189677906,15016,26,9.616871578266345,3.258096538021482,10.647488485404006,3.258096538021482
872a33d59ffffff,872a32b4cffffff,46,46.08465399974147,15016,46,9.616871578266345,3.828641396489095,10.738256987489954,3.828641396489095
872a33d59ffffff,872a32b59ffffff,4,44.70864834814284,15016,4,9.616871578266345,1.3862943611198906,10.707944604024714,1.3862943611198906
872a33d59ffffff,872a32b68ffffff,39,48.19146577398037,15016,39,9.616871578266345,3.6635616461296463,10.782957976077592,3.6635616461296463
872a33d59ffffff,872a32b69ffffff,12,46.16677312515873,15016,12,9.616871578266345,2.4849066497880004,10.740037282264161,2.4849066497880004
872a33d59ffffff,872a32b6affffff,66,48.1503932112236,15016,66,9.616871578266345,4.189654742026425,10.782105351620205,4.189654742026425
872a33d59ffffff,872a33105ffffff,18,23.7021831478742,15016,18,9.616871578266345,2.8903717578961645,10.073364628141324,2.8903717578961645
872a33d59ffffff,872a33109ffffff,10,31.806180338100063,15016,10,9.616871578266345,2.302585092994046,10.367447340075607,2.302585092994046
872a33d59ffffff,872a3310affffff,3,29.2610489149534,15016,3,9.616871578266345,1.0986122886681098,10.284046696557017,1.0986122886681098
872a33d59ffffff,872a33122ffffff,26,19.718228691936446,15016,26,9.616871578266345,3.258096538021482,9.889349514406726,3.258096538021482
872a33d59ffffff,872a33123ffffff,87,22.08527732254283,15016,87,9.616871578266345,4.465908118654584,10.002711759013929,4.465908118654584
872a33d59ffffff,872a33124ffffff,6,19.387926726990287,15016,6,9.616871578266345,1.791759469228055,9.872457394821812,1.791759469228055
872a33d59ffffff,872a33125ffffff,83,21.808810226116893,15016,83,9.616871578266345,4.418840607796598,9.990115157925214,4.418840607796598
872a33d59ffffff,872a33126ffffff,53,18.22899794189438,15016,53,9.616871578266345,3.970291913552122,9.81082375477607,3.970291913552122
872a33d59ffffff,872a3312bffffff,72,28.384008111536865,15016,72,9.616871578266345,4.276666119016055,10.253616401373215,4.276666119016055
872a33d59ffffff,872a33130ffffff,51,16.842728619461266,15016,51,9.616871578266345,3.9318256327243257,9.731733677745074,3.9318256327243257
872a33d59ffffff,872a33133ffffff,29,18.7992485215101,15016,29,9.616871578266345,3.367295829986474,9.841625367959928,3.367295829986474
872a33d59ffffff,872a33134ffffff,1,15.033816192683116,15016,1,9.616871578266345,0.0,9.618123870052464,0.0
872a33d59ffffff,872a33135ffffff,5,17.36541905398317,15016,5,9.616871578266345,1.6094379124341003,9.762293681043671,1.6094379124341003
872a33d59ffffff,872a33136ffffff,2,14.64189519022598,15016,2,9.616871578266345,0.6931471805599453,9.591710526858806,0.6931471805599453
872a33d59ffffff,872a33141ffffff,3,41.75468654625551,15016,3,9.616871578266345,1.0986122886681098,10.639590925704715,1.0986122886681098
872a33d59ffffff,872a33143ffffff,25,41.02070737888505,15016,25,9.616871578266345,3.2188758248682006,10.621856653843652,3.2188758248682006
872a33d59ffffff,872a33144ffffff,20,37.85945796961775,15016,20,9.616871578266345,2.995732273553991,10.541662521087876,2.995732273553991
872a33d59ffffff,872a3314affffff,29,45.02948208154938,15016,29,9.616871578266345,3.367295829986474,10.71509491902444,3.367295829986474
872a33d59ffffff,872a3314bffffff,24,47.344704229601824,15016,24,9.616871578266345,3.1780538303479458,10.765231370730925,3.1780538303479458
872a33d59ffffff,872a3314cffffff,59,44.119396351036194,15016,59,9.616871578266345,4.07753744390572,10.69467745680479,4.07753744390572
872a33d59ffffff,872a33160ffffff,19,37.513688333473134,15016,19,9.616871578266345,2.9444389791664403,10.53248782416105,2.9444389791664403
872a33d59ffffff,872a33161ffffff,19,39.92626288143426,15016,19,9.616871578266345,2.9444389791664403,10.594814649784743,2.9444389791664403
872a33d59ffffff,872a33164ffffff,10,36.32189211997619,15016,10,9.616871578266345,2.302585092994046,10.50020345839899,2.302585092994046
872a33d59ffffff,872a33165ffffff,18,38.738698040977106,15016,18,9.616871578266345,2.8903717578961645,10.564620142428211,2.8903717578961645
872a33d59ffffff,872a33168ffffff,4,43.62829467772127,15016,4,9.616871578266345,1.3862943611198906,10.683484099993889,1.3862943611198906
872a33d59ffffff,872a33169ffffff,1,46.03166879063523,15016,1,9.616871578266345,0.0,10.737106614505635,0.0
872a33d59ffffff,872a3316bffffff,28,45.014549071306334,15016,28,9.616871578266345,3.332204510175204,10.714763243986933,3.332204510175204
872a33d59ffffff,872a3316cffffff,13,42.33869307751399,15016,13,9.616871578266345,2.5649493574615367,10.653480295666691,2.5649493574615367
872a33d59ffffff,872a3316dffffff,8,44.75090710308273,15016,8,9.616871578266345,2.0794415416798357,10.708889339623594,2.0794415416798357
872a33d59ffffff,872a3316effffff,30,41.22568326312519,15016,30,9.616871578266345,3.4011973816621555,10.62684097771916,3.4011973816621555
872a33d59ffffff,872a33170ffffff,75,33.10875350931938,15016,75,9.616871578266345,4.31748811353631,10.407583185914348,4.31748811353631
872a33d59ffffff,872a33172ffffff,38,32.365000090075284,15016,38,9.616871578266345,3.6375861597263857,10.384863770859853,3.6375861597263857
872a33d59ffffff,872a33175ffffff,19,34.0252921729325,15016,19,9.616871578266345,2.9444389791664403,10.434888803960419,2.9444389791664403
872a33d59ffffff,872a331b4ffffff,19,20.366323544025757,15016,19,9.616871578266345,2.9444389791664403,9.921687108542297,2.9444389791664403
872a33d59ffffff,872a33802ffffff,35,28.990331922769037,15016,35,9.616871578266345,3.5553480614894135,10.274752165074476,3.5553480614894135
872a33d59ffffff,872a33803ffffff,80,30.812806414022464,15016,80,9.616871578266345,4.382026634673881,10.335718128718613,4.382026634673881
872a33d59ffffff,872a33804ffffff,19,32.218384636594415,15016,19,9.616871578266345,2.9444389791664403,10.380323557746422,2.9444389791664403
872a33d59ffffff,872a33806ffffff,44,29.734837618128314,15016,44,9.616871578266345,3.784189633918261,10.300108251178223,3.784189633918261
872a33d59ffffff,872a33809ffffff,56,36.6951926824826,15016,56,9.616871578266345,4.02535169073515,10.5104282870394,4.02535169073515
872a33d59ffffff,872a3380dffffff,75,36.991261589355815,15016,75,9.616871578266345,4.31748811353631,10.51846402351861,4.31748811353631
872a33d59ffffff,872a33816ffffff,69,23.144315281197375,15016,69,9.616871578266345,4.23410650459726,10.04954767537291,4.23410650459726
872a33d59ffffff,872a33818ffffff,89,28.0952664847817,15016,89,9.616871578266345,4.48863636973214,10.2433919811842,4.48863636973214
872a33d59ffffff,872a33820ffffff,45,35.69129571982352,15016,59,9.616871578266345,4.07753744390572,10.48269013831082,3.8066624897703196
872a33d59ffffff,872a33821ffffff,45,37.20638728249191,15016,45,9.616871578266345,3.8066624897703196,10.524262603408957,3.8066624897703196
872a33d59ffffff,872a33822ffffff,76,33.173925148520226,15016,76,9.616871578266345,4.330733340286331,10.409549602936227,4.330733340286331
872a33d59ffffff,872a33823ffffff,23,34.70940963062331,15016,23,9.616871578266345,3.1354942159291497,10.45479491030228,3.1354942159291497
872a33d59ffffff,872a33824ffffff,4,36.812097550088936,15016,4,9.616871578266345,1.3862943611198906,10.51360897252268,1.3862943611198906
872a33d59ffffff,872a33825ffffff,8,38.21103393172949,15016,39,9.616871578266345,3.6635616461296463,10.550905769375726,2.0794415416798357
872a33d59ffffff,872a33828ffffff,19,38.056639787618,15016,19,9.616871578266345,2.9444389791664403,10.546857125990265,2.9444389791664403
872a33d59ffffff,872a33829ffffff,32,39.844971738531875,15016,32,9.616871578266345,3.4657359027997265,10.592776593501135,3.4657359027997265
872a33d59ffffff,872a3382bffffff,81,37.44695725055528,15016,81,9.616871578266345,4.394449154672439,10.530707441411089,4.394449154672439
872a33d59ffffff,872a3382effffff,56,36.34114450896024,15016,56,9.616871578266345,4.02535169073515,10.500733352563438,4.02535169073515
872a33d59ffffff,872a33836ffffff,43,27.912765462412285,15016,43,9.616871578266345,3.7612001156935624,10.236875231884273,3.7612001156935624
872a33d59ffffff,872a33852ffffff,8,36.59495473138995,15016,8,9.616871578266345,2.0794415416798357,10.507692986816203,2.0794415416798357
872a33d59ffffff,872a33856ffffff,46,36.562530647617855,15016,46,9.616871578266345,3.828641396489095,10.506806592229715,3.828641396489095
872a33d59ffffff,872a33870ffffff,12,41.273744613971076,15016,12,9.616871578266345,2.4849066497880004,10.628006081342683,2.4849066497880004
872a33d59ffffff,872a33874ffffff,92,41.696667881774694,15016,92,9.616871578266345,4.5217885770490405,10.63820048012644,4.5217885770490405
872a33d59ffffff,872a33875ffffff,14,43.60355890113883,15016,14,9.616871578266345,2.6390573296152584,10.682916985823631,2.6390573296152584
872a33d59ffffff,872a33876ffffff,69,39.33271637689726,15016,69,9.616871578266345,4.23410650459726,10.579837353127967,4.23410650459726
872a33d59ffffff,872a33881ffffff,65,17.282914549436743,15016,65,9.616871578266345,4.174387269895637,9.757531553128283,4.174387269895637
872a33d59ffffff,872a33882ffffff,100,13.033738482670506,15016,100,9.616871578266345,4.605170185988092,9.47537326346366,4.605170185988092
872a33d59ffffff,872a33883ffffff,58,15.337820408589836,15016,58,9.616871578266345,4.060443010546419,9.638142175523223,4.060443010546419
872a33d59ffffff,872a33888ffffff,66,20.028508548037916,15016,66,9.616871578266345,4.189654742026425,9.904961892564444,4.189654742026425
872a33d59ffffff,872a3388affffff,43,18.38674561391372,15016,43,9.616871578266345,3.7612001156935624,9.819439722477243,3.7612001156935624
872a33d59ffffff,872a3388bffffff,97,20.792840294752974,15016,97,9.616871578266345,4.574710978503383,9.942412082156059,4.574710978503383
872a33d59ffffff,872a3388cffffff,28,19.545543185726988,15016,28,9.616871578266345,3.332204510175204,9.880553730634764,3.332204510175204
872a33d59ffffff,872a3388dffffff,65,21.841828448565444,15016,65,9.616871578266345,4.174387269895637,9.991627929191639,4.174387269895637
872a33d59ffffff,872a3388effffff,28,17.673119558432568,15016,28,9.616871578266345,3.332204510175204,9.779856676705549,3.332204510175204
872a33d59ffffff,872a33892ffffff,97,7.274810693419174,15016,97,9.616871578266345,4.574710978503383,8.892310521352753,4.574710978503383
872a33d59ffffff,872a33893ffffff,30,9.698592064037674,15016,30,9.616871578266345,3.4011973816621555,9.17983910835328,3.4011973816621555
872a33d59ffffff,872a33898ffffff,17,14.544418545469647,15016,17,9.616871578266345,2.833213344056216,9.585031346415569,2.833213344056216
872a33d59ffffff,872a33899ffffff,11,16.966462669777737,15016,11,9.616871578266345,2.3978952727983707,9.739052828473989,2.3978952727983707
872a33d59ffffff,872a3389affffff,34,13.432548267430771,15016,34,9.616871578266345,3.5263605246161616,9.505510459195547,3.5263605246161616
872a33d59ffffff,872a3389bffffff,1,15.827446699842147,15016,1,9.616871578266345,0.0,9.669564024235088,0.0
872a33d59ffffff,872a3389cffffff,22,13.589007659418643,15016,22,9.616871578266345,3.091042453358316,9.517090070751994,3.091042453358316
872a33d59ffffff,872a3389dffffff,22,15.984656369569866,15016,22,9.616871578266345,3.091042453358316,9.679447122244298,3.091042453358316
872a33d59ffffff,872a3389effffff,58,12.121794845956481,15016,58,9.616871578266345,4.060443010546419,9.402842830890902,4.060443010546419
872a33d59ffffff,872a338a0ffffff,95,18.177196393155114,15016,95,9.616871578266345,4.553876891600541,9.807978154512703,4.553876891600541
872a33d59ffffff,872a338a2ffffff,81,15.718966844258484,15016,81,9.616871578266345,4.394449154672439,9.662686956837112,4.394449154672439
872a33d59ffffff,872a338a3ffffff,89,17.542166542544635,15016,89,9.616871578266345,4.48863636973214,9.772419782274342,4.48863636973214
872a33d59ffffff,872a338a4ffffff,77,19.11060728908527,15016,77,9.616871578266345,4.343805421853684,9.858051140923317,4.343805421853684
872a33d59ffffff,872a338aaffffff,93,19.36519357628843,15016,93,9.616871578266345,4.532599493153256,9.871284225798915,4.532599493153256
872a33d59ffffff,872a338abffffff,67,21.554000422815694,15016,67,9.616871578266345,4.204692619390966,9.978363106796902,4.204692619390966
872a33d59ffffff,872a338aeffffff,35,19.496044199014506,15016,35,9.616871578266345,3.5553480614894135,9.878018153524781,3.5553480614894135
872a33d59ffffff,872a338b0ffffff,71,11.574487586873063,15016,71,9.616871578266345,4.2626798770413155,9.35664500220314,4.2626798770413155
872a33d59ffffff,872a338b4ffffff,56,12.689192828579989,15016,56,9.616871578266345,4.02535169073515,9.448584755910558,4.02535169073515
872a33d59ffffff,872a338c0ffffff,67,31.210990896855787,15016,67,9.616871578266345,4.204692619390966,10.348557623581343,4.204692619390966
872a33d59ffffff,872a338c1ffffff,41,33.57940746788372,15016,41,9.616871578266345,3.713572066704308,10.421698064801024,3.713572066704308
872a33d59ffffff,872a338c3ffffff,15,31.94571609438289,15016,15,9.616871578266345,2.70805020110221,10.37182467187476,2.70805020110221
872a33d59ffffff,872a338c4ffffff,83,30.6560440764758,15016,83,9.616871578266345,4.418840607796598,10.330617738008867,4.418840607796598
872a33d59ffffff,872a338c5ffffff,44,32.98174515735233,15016,44,9.616871578266345,3.784189633918261,10.403739829682701,3.784189633918261
872a33d59ffffff,872a338c6ffffff,43,28.85032114021592,15016,43,9.616871578266345,3.7612001156935624,10.269911064309454,3.7612001156935624
872a33d59ffffff,872a338c8ffffff,11,36.741917491771524,15016,11,9.616871578266345,2.3978952727983707,10.511700764755505,2.3978952727983707
872a33d59ffffff,872a338c9ffffff,2,39.14279311272657,15016,2,9.616871578266345,0.6931471805599453,10.574997147668014,0.6931471805599453
872a33d59ffffff,872a338caffffff,16,35.26082810539086,15016,16,9.616871578266345,2.772588722239781,10.470556301045512,2.772588722239781
872a33d59ffffff,872a338cbffffff,9,37.67366439634504,15016,9,9.616871578266345,2.1972245773362196,10.53674311559424,2.1972245773362196
872a33d59ffffff,872a338ccffffff,2,35.953921838587334,15016,2,9.616871578266345,0.6931471805599453,10.490021261666545,0.6931471805599453
872a33d59ffffff,872a338ceffffff,7,34.34272132359989,15016,7,9.616871578266345,1.9459101490553132,10.44417449560406,1.9459101490553132
872a33d59ffffff,872a338d3ffffff,80,26.64883359070023,15016,80,9.616871578266345,4.382026634673881,10.190538185323097,4.382026634673881
872a33d59ffffff,872a338d9ffffff,7,33.904502229350356,15016,7,9.616871578266345,1.9459101490553132,10.431332587848534,1.9459101490553132
872a33d59ffffff,872a338ddffffff,64,32.84804853230455,15016,64,9.616871578266345,4.1588830833596715,10.399678059484298,4.1588830833596715
872a33d59ffffff,872a338e0ffffff,32,32.31805365462622,15016,32,9.616871578266345,3.4657359027997265,10.3834122317183,3.4657359027997265
872a33d59ffffff,872a338e1ffffff,2,34.543010350583074,15016,2,9.616871578266345,0.6931471805599453,10.449989452389302,0.6931471805599453
872a33d59ffffff,872a338e2ffffff,51,30.29087720385324,15016,51,9.616871578266345,3.9318256327243257,10.31863487647709,3.9318256327243257
872a33d59ffffff,872a338e3ffffff,25,32.55896868829336,15016,25,9.616871578266345,3.2188758248682006,10.390838858454263,3.2188758248682006
872a33d59ffffff,872a338e5ffffff,53,34.41246326163801,15016,53,9.616871578266345,3.970291913552122,10.446203140679534,3.970291913552122
872a33d59ffffff,872a338e6ffffff,90,30.12251252438485,15016,90,9.616871578266345,4.499809670330265,10.313061292789977,4.499809670330265
872a33d59ffffff,872a338f0ffffff,86,26.05395689616186,15016,86,9.616871578266345,4.454347296253507,10.167963313001584,4.454347296253507
872a33d59ffffff,872a338f2ffffff,35,24.162001430900858,15016,35,9.616871578266345,3.5553480614894135,10.092577875744128,3.5553480614894135
872a33d59ffffff,872a338f3ffffff,29,26.49962874597175,15016,29,9.616871578266345,3.367295829986474,10.184923737955936,3.367295829986474
872a33d59ffffff,872a338f4ffffff,54,25.835524343468865,15016,54,9.616871578266345,3.9889840465642745,10.159544442017983,3.9889840465642745
872a33d59ffffff,872a338f5ffffff,39,28.04752585460061,15016,39,9.616871578266345,3.6635616461296463,10.241691355366635,3.6635616461296463
872a33d59ffffff,872a33918ffffff,15,34.35649919427047,15016,104,9.616871578266345,4.6443908991413725,10.444575590977664,2.70805020110221
872a33d59ffffff,872a33919ffffff,18,35.52308654656337,15016,27,9.616871578266345,3.295836866004329,10.477966239659724,2.8903717578961645
872a33d59ffffff,872a3391dffffff,3,36.88901282078443,15016,3,9.616871578266345,1.0986122886681098,10.515696138131577,1.0986122886681098
872a33d59ffffff,872a33952ffffff,41,39.70817254857371,15016,99,9.616871578266345,4.59511985013459,10.589337486551704,3.713572066704308
872a33d59ffffff,872a33958ffffff,39,44.686029754852285,15016,39,9.616871578266345,3.6635616461296463,10.707438576412656,3.6635616461296463
872a33d59ffffff,872a3395bffffff,65,44.0794767577102,15016,65,9.616871578266345,4.174387269895637,10.693772259505833,4.174387269895637
872a33d59ffffff,872a3395effffff,17,42.95493605089882,15016,90,9.616871578266345,4.499809670330265,10.667930126265267,2.833213344056216
872a33d59ffffff,872a33980ffffff,7,22.567842299779667,15016,7,9.616871578266345,1.9459101490553132,10.02432557473348,1.9459101490553132
872a33d59ffffff,872a33981ffffff,14,23.290196787539408,15016,14,9.616871578266345,2.6390573296152584,10.05583074788445,2.6390573296152584
872a33d59ffffff,872a33988ffffff,53,22.838670076019362,15016,53,9.616871578266345,3.970291913552122,10.036254218657708,3.970291913552122
872a33d59ffffff,872a33989ffffff,4,24.16046186403395,15016,4,9.616871578266345,1.3862943611198906,10.092514157835538,1.3862943611198906
872a33d59ffffff,872a3398bffffff,87,21.634183394784994,15016,87,9.616871578266345,4.465908118654584,9.982076129386867,4.465908118654584
872a33d59ffffff,872a3398cffffff,75,24.23448322726342,15016,142,9.616871578266345,4.955827057601261,10.0955730873117,4.31748811353631
872a33d59ffffff,872a3398dffffff,37,25.37577203726667,15016,45,9.616871578266345,3.8066624897703196,10.141589547886761,3.6109179126442243
872a33d59ffffff,872a33990ffffff,89,17.495483482834207,15016,111,9.616871578266345,4.709530201312334,9.769755195881642,4.48863636973214
872a33d59ffffff,872a33992ffffff,1,15.313218683784742,15016,1,9.616871578266345,0.0,9.636537001562278,0.0
872a33d59ffffff,872a33993ffffff,73,15.398557793353875,15016,73,9.616871578266345,4.290459441148391,9.642094073272164,4.290459441148391
872a33d59ffffff,872a33995ffffff,36,19.76296300896546,15016,78,9.616871578266345,4.356708826689592,9.891615508326845,3.58351893845611
872a33d59ffffff,872a33999ffffff,80,17.76414373652247,15016,80,9.616871578266345,4.382026634673881,9.784993599417186,4.382026634673881
872a33d59ffffff,872a3399affffff,68,14.148939156286136,15016,68,9.616871578266345,4.219507705176107,9.557465603153032,4.219507705176107
872a33d59ffffff,872a33a94ffffff,57,50.39620419032504,15016,57,9.616871578266345,4.04305126783455,10.827690980106622,4.04305126783455
872a33d59ffffff,872a33ab6ffffff,15,47.40462656271564,15016,15,9.616871578266345,2.70805020110221,10.766496204493183,2.70805020110221
872a33d59ffffff,872a33b90ffffff,1,42.49906813585437,15016,1,9.616871578266345,0.0,10.657260958107797,0.0
872a33d59ffffff,872a33b91ffffff,9,44.91147484274805,15016,9,9.616871578266345,2.1972245773362196,10.712470871282415,2.1972245773362196
872a33d59ffffff,872a33b92ffffff,5,41.15491950861617,15016,5,9.616871578266345,1.6094379124341003,10.625123047730744,1.6094379124341003
872a33d59ffffff,872a33b93ffffff,4,43.57055604006257,15016,4,9.616871578266345,1.3862943611198906,10.68215983203959,1.3862943611198906
872a33d59ffffff,872a33b96ffffff,3,40.08644107305209,15016,3,9.616871578266345,1.0986122886681098,10.598818374042166,1.0986122886681098
872a33d59ffffff,872a33b9effffff,5,45.985607153388514,15016,5,9.616871578266345,1.6094379124341003,10.7361054842398,1.6094379124341003
872a33d59ffffff,872a33c00ffffff,91,15.212920229879078,15016,91,9.616871578266345,4.51085950651685,9.629966092338497,4.51085950651685
872a33d59ffffff,872a33c04ffffff,73,15.085518468904443,15016,73,9.616871578266345,4.290459441148391,9.621556807376018,4.290459441148391
872a33d59ffffff,872a33c05ffffff,29,12.941304940976623,15016,29,9.616871578266345,3.367295829986474,9.468256677461142,3.367295829986474
872a33d59ffffff,872a33c0affffff,96,15.230340709902606,15016,96,9.616871578266345,4.564348191467836,9.63111047286847,4.564348191467836
872a33d59ffffff,872a33c0dffffff,79,10.153168942823662,15016,79,9.616871578266345,4.3694478524670215,9.225639633425228,4.3694478524670215
872a33d59ffffff,872a33c10ffffff,55,21.840924578459973,15016,55,9.616871578266345,4.007333185232471,9.991586547700708,4.007333185232471
872a33d59ffffff,872a33c11ffffff,79,19.95110732609472,15016,79,9.616871578266345,4.3694478524670215,9.901090047120201,4.3694478524670215
872a33d59ffffff,872a33c12ffffff,36,24.207201710104645,15016,36,9.616871578266345,3.58351893845611,10.094446768367211,3.58351893845611
872a33d59ffffff,872a33c16ffffff,72,23.82914747701966,15016,72,9.616871578266345,4.276666119016055,10.07870675878617,4.276666119016055
872a33d59ffffff,872a33c19ffffff,32,17.769070615762256,15016,32,9.616871578266345,3.4657359027997265,9.785270895015998,3.4657359027997265
872a33d59ffffff,872a33c1affffff,20,21.646185495932666,15016,20,9.616871578266345,2.995732273553991,9.982630724792012,2.995732273553991
872a33d59ffffff,872a33c1bffffff,37,20.307895468740952,15016,37,9.616871578266345,3.6109179126442243,9.918814269478696,3.6109179126442243
872a33d59ffffff,872a33c1effffff,51,20.669901958933362,15016,51,9.616871578266345,3.9318256327243257,9.936482287859894,3.9318256327243257
872a33d59ffffff,872a33c20ffffff,61,13.605706507240107,15016,61,9.616871578266345,4.110873864173311,9.518318075710066,4.110873864173311
872a33d59ffffff,872a33c21ffffff,16,11.21541049148512,15016,16,9.616871578266345,2.772588722239781,9.325133207346195,2.772588722239781
872a33d59ffffff,872a33c23ffffff,33,13.047170352967614,15016,33,9.616871578266345,3.4965075614664802,9.476403200083773,3.4965075614664802
872a33d59ffffff,872a33c24ffffff,24,14.565176224048853,15016,24,9.616871578266345,3.1780538303479458,9.586457423019166,3.1780538303479458
872a33d59ffffff,872a33c25ffffff,45,12.136209921272831,15016,45,9.616871578266345,3.8066624897703196,9.404031212933786,3.8066624897703196
872a33d59ffffff,872a33c29ffffff,41,6.648280400776324,15016,41,9.616871578266345,3.713572066704308,8.802263917385156,3.713572066704308
872a33d59ffffff,872a33c2cffffff,54,8.846557535295224,15016,54,9.616871578266345,3.9889840465642745,9.087896715198783,3.9889840465642745
872a33d59ffffff,872a33c2effffff,7,10.78984441615819,15016,7,9.616871578266345,1.9459101490553132,9.286453314333578,1.9459101490553132
872a33d59ffffff,872a33c30ffffff,24,19.575764745651693,15016,24,9.616871578266345,3.1780538303479458,9.882098669830032,3.1780538303479458
872a33d59ffffff,872a33c31ffffff,87,17.30552370765077,15016,87,9.616871578266345,4.465908118654584,9.758838802331992,4.465908118654584
872a33d59ffffff,872a33c32ffffff,73,21.58818265526227,15016,73,9.616871578266345,4.290459441148391,9.979947665231435,4.290459441148391
872a33d59ffffff,872a33c40ffffff,59,9.842676609895346,15016,59,9.616871578266345,4.07753744390572,9.194584559477557,4.07753744390572
872a33d59ffffff,872a33c41ffffff,79,11.167819001909525,15016,79,9.616871578266345,4.3694478524670215,9.320881157011499,4.3694478524670215
872a33d59ffffff,872a33c42ffffff,41,11.391556394750406,15016,41,9.616871578266345,3.713572066704308,9.340715473290404,3.713572066704308
872a33d59ffffff,872a33c43ffffff,69,12.3021223368831,15016,69,9.616871578266345,4.23410650459726,9.417608357673505,4.23410650459726
872a33d59ffffff,872a33c44ffffff,70,7.382740925032432,15016,70,9.616871578266345,4.248495242049359,8.907035689574803,4.248495242049359
872a33d59ffffff,872a33c45ffffff,40,8.767249910527003,15016,40,9.616871578266345,3.6888794541139363,9.078892511350835,3.6888794541139363
872a33d59ffffff,872a33c46ffffff,68,8.988081267229708,15016,68,9.616871578266345,4.219507705176107,9.103765927274518,4.219507705176107
872a33d59ffffff,872a33c48ffffff,99,15.156381301591837,15016,99,9.616871578266345,4.59511985013459,9.62624290691353,4.59511985013459
872a33d59ffffff,872a33c4affffff,27,16.02124415569144,15016,27,9.616871578266345,3.295836866004329,9.681733295436349,3.295836866004329
872a33d59ffffff,872a33c4dffffff,81,14.683937062548411,15016,81,9.616871578266345,4.394449154672439,9.594577557790945,4.394449154672439
872a33d59ffffff,872a33c4effffff,73,13.589007659416865,15016,73,9.616871578266345,4.290459441148391,9.517090070751864,4.290459441148391
872a33d59ffffff,872a33c52ffffff,97,15.391848943781877,15016,97,9.616871578266345,4.574710978503383,9.641658326255998,4.574710978503383
872a33d59ffffff,872a33c53ffffff,61,15.302909147157784,15016,61,9.616871578266345,4.110873864173311,9.635863574560242,4.110873864173311
872a33d59ffffff,872a33c58ffffff,37,16.247745126825883,15016,37,9.616871578266345,3.6109179126442243,9.695770961811476,3.6109179126442243
872a33d59ffffff,872a33c5affffff,37,17.97114453912397,15016,37,9.616871578266345,3.6109179126442243,9.796578312619538,3.6109179126442243
872a33d59ffffff,872a33c5bffffff,8,18.687279494182654,15016,8,9.616871578266345,2.0794415416798357,9.835651841326404,2.0794415416798357
872a33d59ffffff,872a33c5cffffff,49,13.81440724623922,15016,49,9.616871578266345,3.8918202981106265,9.53353971547817,3.8918202981106265
872a33d59ffffff,872a33c5dffffff,64,14.761077519547714,15016,64,9.616871578266345,4.1588830833596715,9.59981684160653,4.1588830833596715
872a33d59ffffff,872a33c5effffff,27,15.595145434836027,15016,27,9.616871578266345,3.295836866004329,9.65477907519597,3.295836866004329
872a33d59ffffff,872a33c60ffffff,94,4.17599265669537,15016,94,9.616871578266345,4.543294782270004,8.337346806462442,4.543294782270004
872a33d59ffffff,872a33c63ffffff,89,6.411071573132783,15016,89,9.616871578266345,4.48863636973214,8.765937676039693,4.48863636973214
872a33d59ffffff,872a33c64ffffff,49,2.425514165431575,15016,49,9.616871578266345,3.8918202981106265,7.794211006632301,3.8918202981106265
872a33d59ffffff,872a33c6dffffff,71,11.049011460149629,15016,71,9.616871578266345,4.2626798770413155,9.310186744062975,4.2626798770413155
872a33d59ffffff,872a33c70ffffff,73,6.712390213452152,15016,73,9.616871578266345,4.290459441148391,8.81185935027741,4.290459441148391
872a33d59ffffff,872a33c71ffffff,83,6.625649807361676,15016,83,9.616871578266345,4.418840607796598,8.798854647378507,4.418840607796598
