"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36067015203","Census Tract 152.03; Onondaga County; New York","2970","371",
"1400000US36067015400","Census Tract 154; Onondaga County; New York","5804","457",
"1400000US36067015500","Census Tract 155; Onondaga County; New York","2799","382",
"1400000US36067015601","Census Tract 156.01; Onondaga County; New York","2128","298",
"1400000US36067015602","Census Tract 156.02; Onondaga County; New York","1568","427",
"1400000US36067015701","Census Tract 157.01; Onondaga County; New York","2326","454",
"1400000US36067015702","Census Tract 157.02; Onondaga County; New York","4734","455",
"1400000US36067015800","Census Tract 158; Onondaga County; New York","4877","22",
"1400000US36067016001","Census Tract 160.01; Onondaga County; New York","3146","283",
"1400000US36067016002","Census Tract 160.02; Onondaga County; New York","2732","391",
"1400000US36067016100","Census Tract 161; Onondaga County; New York","2595","320",
"1400000US36067016200","Census Tract 162; Onondaga County; New York","2106","260",
"1400000US36067016300","Census Tract 163; Onondaga County; New York","7980","509",
"1400000US36067016400","Census Tract 164; Onondaga County; New York","4076","482",
"1400000US36067016501","Census Tract 165.01; Onondaga County; New York","1767","178",
"1400000US36067016502","Census Tract 165.02; Onondaga County; New York","4254","176",
"1400000US36067016600","Census Tract 166; Onondaga County; New York","4576","325",
"1400000US36067016700","Census Tract 167; Onondaga County; New York","2519","323",
"1400000US36067016801","Census Tract 168.01; Onondaga County; New York","1754","174",
"1400000US36067016802","Census Tract 168.02; Onondaga County; New York","2494","248",
"1400000US36067016901","Census Tract 169.01; Onondaga County; New York","2648","27",
"1400000US36067016902","Census Tract 169.02; Onondaga County; New York","2097","204",
"1400000US36067940000","Census Tract 9400; Onondaga County; New York","430","116",
"1400000US36069050101","Census Tract 501.01; Ontario County; New York","3379","396",
"1400000US36069050103","Census Tract 501.03; Ontario County; New York","3799","473",
"1400000US36069050104","Census Tract 501.04; Ontario County; New York","3770","278",
"1400000US36069050105","Census Tract 501.05; Ontario County; New York","3389","273",
"1400000US36069050106","Census Tract 501.06; Ontario County; New York","1571","399",
"1400000US36069050203","Census Tract 502.03; Ontario County; New York","4271","430",
"1400000US36069050204","Census Tract 502.04; Ontario County; New York","3210","389",
"1400000US36069050205","Census Tract 502.05; Ontario County; New York","4923","450",
"1400000US36069050206","Census Tract 502.06; Ontario County; New York","2004","525",
"1400000US36069050302","Census Tract 503.02; Ontario County; New York","4035","372",
"1400000US36069050303","Census Tract 503.03; Ontario County; New York","2688","342",
"1400000US36069050304","Census Tract 503.04; Ontario County; New York","2657","368",
"1400000US36069050401","Census Tract 504.01; Ontario County; New York","3510","302",
"1400000US36069050402","Census Tract 504.02; Ontario County; New York","3120","302",
"1400000US36069050501","Census Tract 505.01; Ontario County; New York","3634","17",
"1400000US36069050502","Census Tract 505.02; Ontario County; New York","2738","15",
"1400000US36069050601","Census Tract 506.01; Ontario County; New York","6145","393",
"1400000US36069050603","Census Tract 506.03; Ontario County; New York","2585","243",
"1400000US36069050604","Census Tract 506.04; Ontario County; New York","2466","276",
"1400000US36069050800","Census Tract 508; Ontario County; New York","2981","376",
"1400000US36069050900","Census Tract 509; Ontario County; New York","2321","321",
"1400000US36069051001","Census Tract 510.01; Ontario County; New York","1996","313",
"1400000US36069051101","Census Tract 511.01; Ontario County; New York","1972","248",
"1400000US36069051102","Census Tract 511.02; Ontario County; New York","1272","234",
"1400000US36069051200","Census Tract 512; Ontario County; New York","3914","18",
"1400000US36069051301","Census Tract 513.01; Ontario County; New York","1714","230",
"1400000US36069051302","Census Tract 513.02; Ontario County; New York","2390","228",
"1400000US36069051400","Census Tract 514; Ontario County; New York","2616","50",
"1400000US36069051501","Census Tract 515.01; Ontario County; New York","1892","200",
"1400000US36069051502","Census Tract 515.02; Ontario County; New York","1578","201",
"1400000US36069051600","Census Tract 516; Ontario County; New York","1538","210",
"1400000US36069051700","Census Tract 517; Ontario County; New York","2773","249",
"1400000US36069051801","Census Tract 518.01; Ontario County; New York","4955","354",
"1400000US36069051900","Census Tract 519; Ontario County; New York","3307","306",
"1400000US36069052001","Census Tract 520.01; Ontario County; New York","1691","196",
"1400000US36069052002","Census Tract 520.02; Ontario County; New York","1606","220",
"1400000US36069052003","Census Tract 520.03; Ontario County; New York","1731","219",
"1400000US36069052101","Census Tract 521.01; Ontario County; New York","1656","152",
"1400000US36069052102","Census Tract 521.02; Ontario County; New York","2012","259",
"1400000US36069052200","Census Tract 522; Ontario County; New York","2596","220",
"1400000US36071000100","Census Tract 1; Orange County; New York","3537","612",
"1400000US36071000200","Census Tract 2; Orange County; New York","2695","491",
"1400000US36071000301","Census Tract 3.01; Orange County; New York","1650","539",
"1400000US36071000302","Census Tract 3.02; Orange County; New York","5001","729",
"1400000US36071000400","Census Tract 4; Orange County; New York","4608","736",
"1400000US36071000501","Census Tract 5.01; Orange County; New York","2941","774",
"1400000US36071000502","Census Tract 5.02; Orange County; New York","4193","712",
"1400000US36071000600","Census Tract 6; Orange County; New York","4024","593",
"1400000US36071001100","Census Tract 11; Orange County; New York","4586","682",
"1400000US36071001200","Census Tract 12; Orange County; New York","2846","602",
"1400000US36071001300","Census Tract 13; Orange County; New York","3326","517",
"1400000US36071001500","Census Tract 15; Orange County; New York","5106","918",
"1400000US36071001601","Census Tract 16.01; Orange County; New York","4896","734",
"1400000US36071001602","Census Tract 16.02; Orange County; New York","3149","871",
"1400000US36071002100","Census Tract 21; Orange County; New York","3119","463",
"1400000US36071002200","Census Tract 22; Orange County; New York","3400","450",
"1400000US36071002300","Census Tract 23; Orange County; New York","2190","417",
"1400000US36071010101","Census Tract 101.01; Orange County; New York","5573","840",
"1400000US36071010102","Census Tract 101.02; Orange County; New York","4859","521",
"1400000US36071010200","Census Tract 102; Orange County; New York","5196","647",
"1400000US36071010300","Census Tract 103; Orange County; New York","3417","558",
"1400000US36071010400","Census Tract 104; Orange County; New York","4131","612",
"1400000US36071010501","Census Tract 105.01; Orange County; New York","3658","597",
"1400000US36071010502","Census Tract 105.02; Orange County; New York","5032","499",
"1400000US36071010601","Census Tract 106.01; Orange County; New York","2840","477",
"1400000US36071010602","Census Tract 106.02; Orange County; New York","3828","632",
"1400000US36071010701","Census Tract 107.01; Orange County; New York","2558","332",
"1400000US36071010702","Census Tract 107.02; Orange County; New York","4313","336",
"1400000US36071010801","Census Tract 108.01; Orange County; New York","4427","685",
"1400000US36071010802","Census Tract 108.02; Orange County; New York","5309","412",
"1400000US36071010901","Census Tract 109.01; Orange County; New York","3409","407",
"1400000US36071010902","Census Tract 109.02; Orange County; New York","5688","405",
"1400000US36071011000","Census Tract 110; Orange County; New York","4957","657",
"1400000US36071011101","Census Tract 111.01; Orange County; New York","3667","554",
"1400000US36071011102","Census Tract 111.02; Orange County; New York","4500","504",
"1400000US36071011200","Census Tract 112; Orange County; New York","4691","663",
"1400000US36071011301","Census Tract 113.01; Orange County; New York","5344","1136",
"1400000US36071011302","Census Tract 113.02; Orange County; New York","3484","639",
"1400000US36071011400","Census Tract 114; Orange County; New York","4183","577",
"1400000US36071011500","Census Tract 115; Orange County; New York","6500","64",
"1400000US36071011601","Census Tract 116.01; Orange County; New York","3565","397",
"1400000US36071011602","Census Tract 116.02; Orange County; New York","3906","399",
"1400000US36071011701","Census Tract 117.01; Orange County; New York","4680","28",
"1400000US36071011702","Census Tract 117.02; Orange County; New York","4648","23",
"1400000US36071011801","Census Tract 118.01; Orange County; New York","5139","280",
"1400000US36071011802","Census Tract 118.02; Orange County; New York","2354","280",
"1400000US36071011900","Census Tract 119; Orange County; New York","6486","475",
"1400000US36071012100","Census Tract 121; Orange County; New York","3800","484",
"1400000US36071012200","Census Tract 122; Orange County; New York","4177","355",
"1400000US36071012300","Census Tract 123; Orange County; New York","5467","55",
"1400000US36071012601","Census Tract 126.01; Orange County; New York","4747","756",
"1400000US36071012602","Census Tract 126.02; Orange County; New York","3065","556",
"1400000US36071012700","Census Tract 127; Orange County; New York","3844","659",
"1400000US36071012800","Census Tract 128; Orange County; New York","4661","579",
"1400000US36071012900","Census Tract 129; Orange County; New York","2941","256",
"1400000US36071013000","Census Tract 130; Orange County; New York","4682","477",
"1400000US36071013100","Census Tract 131; Orange County; New York","5178","491",
"1400000US36071013201","Census Tract 132.01; Orange County; New York","5090","346",
"1400000US36071013202","Census Tract 132.02; Orange County; New York","2024","269",
"1400000US36071013301","Census Tract 133.01; Orange County; New York","5298","540",
"1400000US36071013302","Census Tract 133.02; Orange County; New York","2179","353",
"1400000US36071013400","Census Tract 134; Orange County; New York","4081","207",
"1400000US36071013500","Census Tract 135; Orange County; New York","6165","547",
"1400000US36071013600","Census Tract 136; Orange County; New York","6549","480",
"1400000US36071013700","Census Tract 137; Orange County; New York","2789","281",
"1400000US36071013800","Census Tract 138; Orange County; New York","3556","423",
"1400000US36071013900","Census Tract 139; Orange County; New York","5272","509",
"1400000US36071014101","Census Tract 141.01; Orange County; New York","4998","661",
"1400000US36071014102","Census Tract 141.02; Orange County; New York","5837","846",
"1400000US36071014201","Census Tract 142.01; Orange County; New York","3663","429",
"1400000US36071014202","Census Tract 142.02; Orange County; New York","6534","788",
"1400000US36071014301","Census Tract 143.01; Orange County; New York","4609","248",
"1400000US36071014302","Census Tract 143.02; Orange County; New York","8012","245",
"1400000US36071014400","Census Tract 144; Orange County; New York","4631","367",
"1400000US36071014501","Census Tract 145.01; Orange County; New York","4313","609",
"1400000US36071014502","Census Tract 145.02; Orange County; New York","5983","580",
"1400000US36071014601","Census Tract 146.01; Orange County; New York","3054","420",
"1400000US36071014602","Census Tract 146.02; Orange County; New York","3357","484",
"1400000US36071014700","Census Tract 147; Orange County; New York","4122","404",
"1400000US36071014801","Census Tract 148.01; Orange County; New York","3483","428",
"1400000US36071014802","Census Tract 148.02; Orange County; New York","2966","604",
"1400000US36071014900","Census Tract 149; Orange County; New York","3765","42",
"1400000US36071015003","Census Tract 150.03; Orange County; New York","12084","1252",
"1400000US36071015005","Census Tract 150.05; Orange County; New York","7206","712",
"1400000US36071015007","Census Tract 150.07; Orange County; New York","5569","762",
"1400000US36071015008","Census Tract 150.08; Orange County; New York","4604","761",
"1400000US36071015009","Census Tract 150.09; Orange County; New York","2831","542",
"1400000US36071015010","Census Tract 150.10; Orange County; New York","5299","1090",
"1400000US36071015100","Census Tract 151; Orange County; New York","6282","1162",
"1400000US36071015201","Census Tract 152.01; Orange County; New York","4470","476",
"1400000US36071015202","Census Tract 152.02; Orange County; New York","5325","722",
"1400000US36071015203","Census Tract 152.03; Orange County; New York","1669","304",
"1400000US36073040200","Census Tract 402; Orleans County; New York","3116","16",
"1400000US36073040300","Census Tract 403; Orleans County; New York","2472","281",
"1400000US36073040400","Census Tract 404; Orleans County; New York","3427","23",
"1400000US36073040500","Census Tract 405; Orleans County; New York","2382","278",
"1400000US36073040601","Census Tract 406.01; Orleans County; New York","1824","198",
"1400000US36073040602","Census Tract 406.02; Orleans County; New York","1364","100",
"1400000US36073040603","Census Tract 406.03; Orleans County; New York","3359","338",
"1400000US36073040701","Census Tract 407.01; Orleans County; New York","3221","370",
"1400000US36073040702","Census Tract 407.02; Orleans County; New York","2579","340",
"1400000US36073040801","Census Tract 408.01; Orleans County; New York","3311","19",
"1400000US36073040802","Census Tract 408.02; Orleans County; New York","4793","24",
"1400000US36073401200","Census Tract 4012; Orleans County; New York","3288","237",
"1400000US36073401300","Census Tract 4013; Orleans County; New York","4550","159",
"1400000US36073990000","Census Tract 9900; Orleans County; New York","0","13",
"1400000US36075020101","Census Tract 201.01; Oswego County; New York","1989","205",
"1400000US36075020102","Census Tract 201.02; Oswego County; New York","1468","411",
"1400000US36075020201","Census Tract 202.01; Oswego County; New York","2471","204",
"1400000US36075020202","Census Tract 202.02; Oswego County; New York","1347","203",
"1400000US36075020301","Census Tract 203.01; Oswego County; New York","2202","262",
"1400000US36075020303","Census Tract 203.03; Oswego County; New York","1722","236",
"1400000US36075020304","Census Tract 203.04; Oswego County; New York","1749","354",
"1400000US36075020400","Census Tract 204; Oswego County; New York","5280","39",
"1400000US36075020501","Census Tract 205.01; Oswego County; New York","1675","216",
"1400000US36075020502","Census Tract 205.02; Oswego County; New York","2634","244",
"1400000US36075020503","Census Tract 205.03; Oswego County; New York","1200","181",
"1400000US36075020600","Census Tract 206; Oswego County; New York","4777","19",
"1400000US36075020703","Census Tract 207.03; Oswego County; New York","5038","373",
"1400000US36075020704","Census Tract 207.04; Oswego County; New York","2133","244",
"1400000US36075020705","Census Tract 207.05; Oswego County; New York","1948","243",
"1400000US36075020706","Census Tract 207.06; Oswego County; New York","2407","275",
"1400000US36075020707","Census Tract 207.07; Oswego County; New York","1893","243",
"1400000US36075020800","Census Tract 208; Oswego County; New York","3464","17",
"1400000US36075020901","Census Tract 209.01; Oswego County; New York","2393","276",
"1400000US36075020903","Census Tract 209.03; Oswego County; New York","2525","354",
"1400000US36075020904","Census Tract 209.04; Oswego County; New York","1904","196",
"1400000US36075020905","Census Tract 209.05; Oswego County; New York","1131","234",
"1400000US36075021001","Census Tract 210.01; Oswego County; New York","2542","325",
"1400000US36075021002","Census Tract 210.02; Oswego County; New York","2076","302",
"1400000US36075021003","Census Tract 210.03; Oswego County; New York","1032","229",
"1400000US36075021101","Census Tract 211.01; Oswego County; New York","3389","386",
"1400000US36075021102","Census Tract 211.02; Oswego County; New York","2353","350",
"1400000US36075021103","Census Tract 211.03; Oswego County; New York","2938","453",
"1400000US36075021104","Census Tract 211.04; Oswego County; New York","2659","365",
"1400000US36075021201","Census Tract 212.01; Oswego County; New York","1130","212",
"1400000US36075021202","Census Tract 212.02; Oswego County; New York","2634","483",
"1400000US36075021203","Census Tract 212.03; Oswego County; New York","2746","386",
"1400000US36075021300","Census Tract 213; Oswego County; New York","4501","19",
"1400000US36075021401","Census Tract 214.01; Oswego County; New York","8280","16",
"1400000US36075021402","Census Tract 214.02; Oswego County; New York","1740","173",
"1400000US36075021501","Census Tract 215.01; Oswego County; New York","2937","27",
"1400000US36075021503","Census Tract 215.03; Oswego County; New York","2286","333",
"1400000US36075021504","Census Tract 215.04; Oswego County; New York","2174","349",
"1400000US36075021505","Census Tract 215.05; Oswego County; New York","2150","439",
"1400000US36075021601","Census Tract 216.01; Oswego County; New York","2422","376",
"1400000US36075021602","Census Tract 216.02; Oswego County; New York","2931","436",
"1400000US36075021603","Census Tract 216.03; Oswego County; New York","3433","341",
"1400000US36075021604","Census Tract 216.04; Oswego County; New York","4984","650",
"1400000US36075021605","Census Tract 216.05; Oswego County; New York","3258","491",
"1400000US36075990000","Census Tract 9900; Oswego County; New York","0","13",
"1400000US36077590101","Census Tract 5901.01; Otsego County; New York","2171","296",
"1400000US36077590102","Census Tract 5901.02; Otsego County; New York","1853","233",
"1400000US36077590201","Census Tract 5902.01; Otsego County; New York","2158","299",
"1400000US36077590202","Census Tract 5902.02; Otsego County; New York","3640","22",
"1400000US36077590301","Census Tract 5903.01; Otsego County; New York","1885","328",
"1400000US36077590302","Census Tract 5903.02; Otsego County; New York","2015","300",
"1400000US36077590401","Census Tract 5904.01; Otsego County; New York","2067","264",
"1400000US36077590402","Census Tract 5904.02; Otsego County; New York","3421","289",
"1400000US36077590500","Census Tract 5905; Otsego County; New York","2814","35",
"1400000US36077590600","Census Tract 5906; Otsego County; New York","1768","177",
"1400000US36077590701","Census Tract 5907.01; Otsego County; New York","1653","159",
"1400000US36077590702","Census Tract 5907.02; Otsego County; New York","2165","469",
"1400000US36077590800","Census Tract 5908; Otsego County; New York","5025","42",
"1400000US36077590900","Census Tract 5909; Otsego County; New York","2653","502",
"1400000US36077591000","Census Tract 5910; Otsego County; New York","3417","557",
"1400000US36077591100","Census Tract 5911; Otsego County; New York","3413","591",
"1400000US36077591401","Census Tract 5914.01; Otsego County; New York","2746","21",
"1400000US36077591402","Census Tract 5914.02; Otsego County; New York","2165","306",
"1400000US36077591500","Census Tract 5915; Otsego County; New York","3624","347",
"1400000US36077591601","Census Tract 5916.01; Otsego County; New York","1717","213",
"1400000US36077591602","Census Tract 5916.02; Otsego County; New York","2384","211",
"1400000US36077591700","Census Tract 5917; Otsego County; New York","4984","265",
"1400000US36079010100","Census Tract 101; Putnam County; New York","3498","385",
"1400000US36079010201","Census Tract 102.01; Putnam County; New York","4136","493",
"1400000US36079010202","Census Tract 102.02; Putnam County; New York","3934","349",
"1400000US36079010300","Census Tract 103; Putnam County; New York","4975","490",
"1400000US36079010400","Census Tract 104; Putnam County; New York","3018","413",
"1400000US36079010500","Census Tract 105; Putnam County; New York","4924","427",
"1400000US36079010600","Census Tract 106; Putnam County; New York","3716","367",
"1400000US36079010700","Census Tract 107; Putnam County; New York","2582","259",
"1400000US36079010800","Census Tract 108; Putnam County; New York","3557","323",
"1400000US36079010901","Census Tract 109.01; Putnam County; New York","3543","632",
"1400000US36079010902","Census Tract 109.02; Putnam County; New York","4114","616",
"1400000US36079011000","Census Tract 110; Putnam County; New York","4099","538",
"1400000US36079011100","Census Tract 111; Putnam County; New York","4918","647",
"1400000US36079011201","Census Tract 112.01; Putnam County; New York","2929","679",
"1400000US36079011202","Census Tract 112.02; Putnam County; New York","3775","662",
"1400000US36079011300","Census Tract 113; Putnam County; New York","4500","571",
"1400000US36079011400","Census Tract 114; Putnam County; New York","5386","825",
"1400000US36079011501","Census Tract 115.01; Putnam County; New York","4029","633",
"1400000US36079011502","Census Tract 115.02; Putnam County; New York","2480","408",
"1400000US36079011600","Census Tract 116; Putnam County; New York","5744","716",
"1400000US36079011700","Census Tract 117; Putnam County; New York","5048","763",
"1400000US36079011801","Census Tract 118.01; Putnam County; New York","3866","477",
"1400000US36079011802","Census Tract 118.02; Putnam County; New York","4251","609",
"1400000US36079011900","Census Tract 119; Putnam County; New York","4966","550",
"1400000US36081000101","Census Tract 1.01; Queens County; New York","4600","846",
"1400000US36081000102","Census Tract 1.02; Queens County; New York","6324","907",
"1400000US36081000103","Census Tract 1.03; Queens County; New York","31","50",
"1400000US36081000104","Census Tract 1.04; Queens County; New York","303","105",
"1400000US36081000200","Census Tract 2; Queens County; New York","2344","465",
"1400000US36081000400","Census Tract 4; Queens County; New York","4684","923",
"1400000US36081000600","Census Tract 6; Queens County; New York","3888","757",
"1400000US36081000701","Census Tract 7.01; Queens County; New York","3559","478",
"1400000US36081000702","Census Tract 7.02; Queens County; New York","4131","668",
"1400000US36081000800","Census Tract 8; Queens County; New York","3617","501",
"1400000US36081001000","Census Tract 10; Queens County; New York","4899","877",
"1400000US36081001200","Census Tract 12; Queens County; New York","4596","798",
"1400000US36081001400","Census Tract 14; Queens County; New York","3966","896",
"1400000US36081001600","Census Tract 16; Queens County; New York","2501","540",
"1400000US36081001800","Census Tract 18; Queens County; New York","2865","687",
"1400000US36081001901","Census Tract 19.01; Queens County; New York","1974","599",
"1400000US36081001902","Census Tract 19.02; Queens County; New York","6099","738",
"1400000US36081001903","Census Tract 19.03; Queens County; New York","1409","275",
"1400000US36081002000","Census Tract 20; Queens County; New York","1609","301",
"1400000US36081002200","Census Tract 22; Queens County; New York","2324","397",
"1400000US36081002400","Census Tract 24; Queens County; New York","2185","558",
"1400000US36081002500","Census Tract 25; Queens County; New York","6032","966",
"1400000US36081002600","Census Tract 26; Queens County; New York","2218","497",
"1400000US36081002800","Census Tract 28; Queens County; New York","3160","500",
"1400000US36081003000","Census Tract 30; Queens County; New York","1497","509",
"1400000US36081003100","Census Tract 31; Queens County; New York","1663","201",
"1400000US36081003200","Census Tract 32; Queens County; New York","1835","396",
"1400000US36081003301","Census Tract 33.01; Queens County; New York","3303","536",
"1400000US36081003302","Census Tract 33.02; Queens County; New York","918","219",
"1400000US36081003400","Census Tract 34; Queens County; New York","2600","379",
"1400000US36081003600","Census Tract 36; Queens County; New York","3448","661",
"1400000US36081003700","Census Tract 37; Queens County; New York","0","13",
"1400000US36081003800","Census Tract 38; Queens County; New York","2255","417",
"1400000US36081003900","Census Tract 39; Queens County; New York","1474","344",
"1400000US36081004001","Census Tract 40.01; Queens County; New York","2152","329",
"1400000US36081004002","Census Tract 40.02; Queens County; New York","1654","627",
"1400000US36081004200","Census Tract 42; Queens County; New York","4414","783",
"1400000US36081004300","Census Tract 43; Queens County; New York","1912","400",
"1400000US36081004401","Census Tract 44.01; Queens County; New York","3595","472",
"1400000US36081004500","Census Tract 45; Queens County; New York","2750","441",
"1400000US36081004700","Census Tract 47; Queens County; New York","4254","745",
"1400000US36081005000","Census Tract 50; Queens County; New York","0","13",
"1400000US36081005100","Census Tract 51; Queens County; New York","2262","458",
"1400000US36081005200","Census Tract 52; Queens County; New York","2671","568",
"1400000US36081005300","Census Tract 53; Queens County; New York","5509","838",
"1400000US36081005400","Census Tract 54; Queens County; New York","5363","773",
"1400000US36081005500","Census Tract 55; Queens County; New York","1375","293",
"1400000US36081005700","Census Tract 57; Queens County; New York","4077","641",
"1400000US36081005800","Census Tract 58; Queens County; New York","6012","996",
"1400000US36081005900","Census Tract 59; Queens County; New York","4123","768",
"1400000US36081006100","Census Tract 61; Queens County; New York","5186","716",
"1400000US36081006201","Census Tract 62.01; Queens County; New York","6134","1188",
"1400000US36081006202","Census Tract 62.02; Queens County; New York","6830","1167",
"1400000US36081006300","Census Tract 63; Queens County; New York","6052","897",
"1400000US36081006501","Census Tract 65.01; Queens County; New York","3059","489",
"1400000US36081006502","Census Tract 65.02; Queens County; New York","3853","603",
"1400000US36081006900","Census Tract 69; Queens County; New York","4531","736",
"1400000US36081007100","Census Tract 71; Queens County; New York","3298","379",
"1400000US36081007300","Census Tract 73; Queens County; New York","3594","444",
"1400000US36081007500","Census Tract 75; Queens County; New York","4619","779",
"1400000US36081007700","Census Tract 77; Queens County; New York","1935","307",
"1400000US36081007900","Census Tract 79; Queens County; New York","2683","471",
"1400000US36081008100","Census Tract 81; Queens County; New York","1301","249",
"1400000US36081008300","Census Tract 83; Queens County; New York","2534","450",
"1400000US36081008500","Census Tract 85; Queens County; New York","1554","361",
"1400000US36081008600","Census Tract 86; Queens County; New York","3068","501",
"1400000US36081008700","Census Tract 87; Queens County; New York","3299","669",
"1400000US36081008800","Census Tract 88; Queens County; New York","3624","474",
"1400000US36081009100","Census Tract 91; Queens County; New York","1790","342",
"1400000US36081009400","Census Tract 94; Queens County; New York","2874","597",
"1400000US36081009500","Census Tract 95; Queens County; New York","2057","267",
"1400000US36081009600","Census Tract 96; Queens County; New York","3308","669",
"1400000US36081009700","Census Tract 97; Queens County; New York","3820","531",
"1400000US36081009800","Census Tract 98; Queens County; New York","2358","425",
"1400000US36081009900","Census Tract 99; Queens County; New York","0","13",
"1400000US36081010000","Census Tract 100; Queens County; New York","3184","751",
"1400000US36081010100","Census Tract 101; Queens County; New York","2611","618",
"1400000US36081010200","Census Tract 102; Queens County; New York","2837","520",
"1400000US36081010300","Census Tract 103; Queens County; New York","4288","631",
"1400000US36081010400","Census Tract 104; Queens County; New York","3455","668",
"1400000US36081010500","Census Tract 105; Queens County; New York","4930","736",
"1400000US36081010600","Census Tract 106; Queens County; New York","2998","628",
"1400000US36081010701","Census Tract 107.01; Queens County; New York","0","13",
"1400000US36081010800","Census Tract 108; Queens County; New York","3255","570",
"1400000US36081011000","Census Tract 110; Queens County; New York","2951","597",
"1400000US36081011100","Census Tract 111; Queens County; New York","2995","447",
"1400000US36081011200","Census Tract 112; Queens County; New York","2505","475",
"1400000US36081011300","Census Tract 113; Queens County; New York","4627","558",
"1400000US36081011400","Census Tract 114; Queens County; New York","2368","642",
"1400000US36081011500","Census Tract 115; Queens County; New York","2369","481",
"1400000US36081011600","Census Tract 116; Queens County; New York","2069","352",
"1400000US36081011700","Census Tract 117; Queens County; New York","4268","751",
"1400000US36081011800","Census Tract 118; Queens County; New York","2551","501",
"1400000US36081011900","Census Tract 119; Queens County; New York","1648","382",
"1400000US36081012000","Census Tract 120; Queens County; New York","2453","611",
"1400000US36081012100","Census Tract 121; Queens County; New York","2013","349",
"1400000US36081012200","Census Tract 122; Queens County; New York","2894","840",
"1400000US36081012301","Census Tract 123.01; Queens County; New York","3063","669",
"1400000US36081012400","Census Tract 124; Queens County; New York","3139","649",
"1400000US36081012500","Census Tract 125; Queens County; New York","1463","262",
"1400000US36081012601","Census Tract 126.01; Queens County; New York","2676","609",
"1400000US36081012602","Census Tract 126.02; Queens County; New York","2413","436",
"1400000US36081012800","Census Tract 128; Queens County; New York","2411","557",
"1400000US36081013000","Census Tract 130; Queens County; New York","1862","307",
"1400000US36081013200","Census Tract 132; Queens County; New York","1996","320",
"1400000US36081013400","Census Tract 134; Queens County; New York","5778","1097",
"1400000US36081013500","Census Tract 135; Queens County; New York","1014","334",
"1400000US36081013600","Census Tract 136; Queens County; New York","2102","346",
"1400000US36081013700","Census Tract 137; Queens County; New York","1959","238",
"1400000US36081013800","Census Tract 138; Queens County; New York","3923","803",
"1400000US36081014000","Census Tract 140; Queens County; New York","4096","1114",
"1400000US36081014100","Census Tract 141; Queens County; New York","1552","346",
"1400000US36081014201","Census Tract 142.01; Queens County; New York","4549","1203",
"1400000US36081014202","Census Tract 142.02; Queens County; New York","2877","385",
"1400000US36081014300","Census Tract 143; Queens County; New York","3868","472",
"1400000US36081014400","Census Tract 144; Queens County; New York","1633","416",
"1400000US36081014500","Census Tract 145; Queens County; New York","2406","458",
"1400000US36081014700","Census Tract 147; Queens County; New York","3221","442",
"1400000US36081014800","Census Tract 148; Queens County; New York","1803","370",
"1400000US36081014900","Census Tract 149; Queens County; New York","2315","470",
"1400000US36081015000","Census Tract 150; Queens County; New York","2462","658",
"1400000US36081015100","Census Tract 151; Queens County; New York","2706","404",
"1400000US36081015200","Census Tract 152; Queens County; New York","2670","475",
"1400000US36081015300","Census Tract 153; Queens County; New York","1834","300",
"1400000US36081015400","Census Tract 154; Queens County; New York","2016","414",
"1400000US36081015500","Census Tract 155; Queens County; New York","2015","596",
"1400000US36081015600","Census Tract 156; Queens County; New York","3267","547",
"1400000US36081015700","Census Tract 157; Queens County; New York","1786","305",
"1400000US36081015801","Census Tract 158.01; Queens County; New York","3628","702",
"1400000US36081015802","Census Tract 158.02; Queens County; New York","5263","1003",
"1400000US36081015900","Census Tract 159; Queens County; New York","3535","542",
"1400000US36081016100","Census Tract 161; Queens County; New York","2253","374",
"1400000US36081016300","Census Tract 163; Queens County; New York","3998","645",
"1400000US36081016400","Census Tract 164; Queens County; New York","3281","797",
"1400000US36081016600","Census Tract 166; Queens County; New York","4140","729",
"1400000US36081016800","Census Tract 168; Queens County; New York","3148","561",
"1400000US36081016900","Census Tract 169; Queens County; New York","5387","705",
"1400000US36081017000","Census Tract 170; Queens County; New York","2527","565",
"1400000US36081017101","Census Tract 171.01; Queens County; New York","0","13",
"1400000US36081017102","Census Tract 171.02; Queens County; New York","44","7",
"1400000US36081017200","Census Tract 172; Queens County; New York","1790","423",
"1400000US36081017400","Census Tract 174; Queens County; New York","2804","389",
"1400000US36081017600","Census Tract 176; Queens County; New York","2305","353",
"1400000US36081017800","Census Tract 178; Queens County; New York","2146","390",
"1400000US36081017901","Census Tract 179.01; Queens County; New York","884","202",
"1400000US36081017902","Census Tract 179.02; Queens County; New York","43","4",
"1400000US36081018000","Census Tract 180; Queens County; New York","1515","377",
"1400000US36081018101","Census Tract 181.01; Queens County; New York","3727","499",
"1400000US36081018102","Census Tract 181.02; Queens County; New York","3679","470",
"1400000US36081018200","Census Tract 182; Queens County; New York","2811","512",
"1400000US36081018300","Census Tract 183; Queens County; New York","5459","759",
"1400000US36081018401","Census Tract 184.01; Queens County; New York","2048","328",
"1400000US36081018402","Census Tract 184.02; Queens County; New York","2829","508",
"1400000US36081018501","Census Tract 185.01; Queens County; New York","3714","432",
"1400000US36081018502","Census Tract 185.02; Queens County; New York","2981","312",
